method,split,regime,task,seed,episodes,mismatch,success_rate,utility,mechanism_precision,incompatible_retrieval_rate,recovery_success,damage_rate,query_cost,regret,calibration_error,retrieval_coverage,budget,profile,accepted_under_budget,risk_breach,realized_risk
action_conditioned_mechanism_retrieval_v5,sparse_corpus,damage_sensitive_deployment,granular_scoop_boundary,1,96,0.4565600000,0.7395833333,0.8181007722,0.6636474000,0.0849460912,0.6409757668,0.0562817264,0.2214916333,0.1051354103,0.0558982975,0.7627470265,0.1200000000,damage_sensitive_deployment,1,0,0.0868623192
action_conditioned_mechanism_retrieval_v5,sparse_corpus,damage_sensitive_deployment,granular_scoop_boundary,2,96,0.4565600000,0.6979166667,0.7773677492,0.6646274000,0.0856410912,0.6419244418,0.0574913764,0.2224829667,0.0976936092,0.0563354175,0.7633397265,0.1200000000,damage_sensitive_deployment,1,0,0.0883221692
action_conditioned_mechanism_retrieval_v5,sparse_corpus,damage_sensitive_deployment,granular_scoop_boundary,3,96,0.4565600000,0.6979166667,0.7768686863,0.6656074000,0.0863360912,0.6428731168,0.0579510264,0.2228909667,0.0982558080,0.0567725375,0.7559284265,0.1200000000,damage_sensitive_deployment,1,0,0.0890320192
action_conditioned_mechanism_retrieval_v5,sparse_corpus,damage_sensitive_deployment,granular_scoop_boundary,4,96,0.4565600000,0.7187500000,0.7975271233,0.6665874000,0.0870310912,0.6438217918,0.0580356764,0.2230073000,0.0988180069,0.0572096575,0.7565211265,0.1200000000,damage_sensitive_deployment,1,0,0.0893668692
action_conditioned_mechanism_retrieval_v5,sparse_corpus,damage_sensitive_deployment,granular_scoop_boundary,5,96,0.4565600000,0.6875000000,0.7652918103,0.6675674000,0.0877260912,0.6447704668,0.0590578264,0.2238528000,0.0993802057,0.0576467775,0.7571138265,0.1200000000,damage_sensitive_deployment,1,0,0.0906392192
action_conditioned_mechanism_retrieval_v5,sparse_corpus,damage_sensitive_deployment,granular_scoop_boundary,6,96,0.4565600000,0.6562500000,0.7330564974,0.6685474000,0.0884210912,0.6457191418,0.0600799764,0.2246983000,0.0999424046,0.0580838975,0.7577065265,0.1200000000,damage_sensitive_deployment,1,0,0.0919115692
action_conditioned_mechanism_retrieval_v5,sparse_corpus,damage_sensitive_deployment,granular_scoop_boundary,7,96,0.4565600000,0.6250000000,0.7008211844,0.6695274000,0.0891160912,0.6466678168,0.0611021264,0.2255438000,0.1005046034,0.0525180175,0.7582992265,0.1200000000,damage_sensitive_deployment,1,0,0.0931839192
action_conditioned_mechanism_retrieval_v5,sparse_corpus,damage_sensitive_deployment,granular_scoop_boundary,8,96,0.4565600000,0.6666666667,0.7462389215,0.6705074000,0.0898110912,0.6476164918,0.0548087764,0.2253684667,0.1010668023,0.0529551375,0.7588919265,0.1200000000,damage_sensitive_deployment,1,0,0.0871407692
action_conditioned_mechanism_retrieval_v5,sparse_corpus,damage_sensitive_deployment,granular_scoop_boundary,9,96,0.4565600000,0.6979166667,0.7774761085,0.6714874000,0.0905060912,0.6485651668,0.0547059264,0.2253389667,0.1016290011,0.0533922575,0.7594846265,0.1200000000,damage_sensitive_deployment,1,0,0.0872881192
action_conditioned_mechanism_retrieval_v5,sparse_corpus,latency_safe_deployment,deformable_packing_corner,0,96,0.3971600000,0.7187500000,0.8051633704,0.6726664000,0.0829770032,0.6432084849,0.0494308902,0.2246963000,0.0967966124,0.0533833921,0.7644226918,0.1200000000,latency_safe_deployment,1,0,0.0793026114
action_conditioned_mechanism_retrieval_v5,sparse_corpus,latency_safe_deployment,deformable_packing_corner,1,96,0.3971600000,0.7291666667,0.8172913981,0.6736324000,0.0836620032,0.6441435099,0.0496963402,0.2189494667,0.0973506070,0.0538143521,0.7650068718,0.1200000000,latency_safe_deployment,1,0,0.0798146614
action_conditioned_mechanism_retrieval_v5,sparse_corpus,latency_safe_deployment,deformable_packing_corner,2,96,0.3971600000,0.7395833333,0.8273784058,0.6745984000,0.0843470032,0.6450785349,0.0499617902,0.2192056333,0.0979046015,0.0542453121,0.7655910518,0.1200000000,latency_safe_deployment,1,0,0.0803267114
action_conditioned_mechanism_retrieval_v5,sparse_corpus,latency_safe_deployment,deformable_packing_corner,3,96,0.3971600000,0.6354166667,0.7210991634,0.6755644000,0.0850320032,0.6460135599,0.0522897402,0.2210659667,0.0984585961,0.0546762721,0.7661752318,0.1200000000,latency_safe_deployment,1,0,0.0829012614
action_conditioned_mechanism_retrieval_v5,sparse_corpus,latency_safe_deployment,deformable_packing_corner,4,96,0.3971600000,0.7187500000,0.8052374211,0.6765304000,0.0857170032,0.6469485849,0.0512426902,0.2203013000,0.0990125906,0.0551072321,0.7667594118,0.1200000000,latency_safe_deployment,1,0,0.0821008114
action_conditioned_mechanism_retrieval_v5,sparse_corpus,latency_safe_deployment,deformable_packing_corner,5,96,0.3971600000,0.7604166667,0.8434933760,0.6774964000,0.0864020032,0.6338766099,0.0509456402,0.2201199667,0.0998187112,0.0555381921,0.7673435918,0.1200000000,latency_safe_deployment,1,0,0.0820503614
action_conditioned_mechanism_retrieval_v5,sparse_corpus,latency_safe_deployment,deformable_packing_corner,6,96,0.3971600000,0.7291666667,0.8133464237,0.6784624000,0.0870870032,0.6348116349,0.0519610902,0.2209594667,0.0923687057,0.0559691521,0.7679277718,0.1200000000,latency_safe_deployment,1,0,0.0833124114
action_conditioned_mechanism_retrieval_v5,sparse_corpus,latency_safe_deployment,deformable_packing_corner,7,96,0.3971600000,0.6562500000,0.7368424513,0.6654214000,0.0877720032,0.6357466599,0.0537265402,0.2223823000,0.0929227003,0.0503971121,0.7673913918,0.1200000000,latency_safe_deployment,1,0,0.0853244614
action_conditioned_mechanism_retrieval_v5,sparse_corpus,latency_safe_deployment,deformable_packing_corner,8,96,0.3971600000,0.7812500000,0.8684244101,0.6663874000,0.0784520032,0.6370318599,0.0512291402,0.2210343000,0.0930201667,0.0506679921,0.7685758718,0.1200000000,latency_safe_deployment,1,0,0.0794718614
action_conditioned_mechanism_retrieval_v5,sparse_corpus,latency_safe_deployment,deformable_packing_corner,9,96,0.3971600000,0.6875000000,0.7727239177,0.6673534000,0.0791370032,0.6379668849,0.0533695902,0.2227488000,0.0935741612,0.0510989521,0.7691600518,0.1200000000,latency_safe_deployment,1,0,0.0818589114
action_conditioned_mechanism_retrieval_v5,sparse_corpus,damage_sensitive_deployment,deformable_packing_corner,0,96,0.4547600000,0.6875000000,0.7643446673,0.6595694000,0.0911797552,0.6436501886,0.0545475829,0.2246238000,0.1010617856,0.0550152361,0.7592507667,0.1200000000,damage_sensitive_deployment,1,0,0.0873722947
action_conditioned_mechanism_retrieval_v5,sparse_corpus,damage_sensitive_deployment,deformable_packing_corner,1,96,0.4547600000,0.7708333333,0.8449009810,0.6605634000,0.0918847552,0.6306055136,0.0535139329,0.2238711333,0.1018843147,0.0554585161,0.7598519867,0.1200000000,damage_sensitive_deployment,1,0,0.0865924447
action_conditioned_mechanism_retrieval_v5,sparse_corpus,damage_sensitive_deployment,deformable_packing_corner,2,96,0.4547600000,0.6354166667,0.7068708474,0.6615574000,0.0925897552,0.6315678386,0.0564177829,0.2261809667,0.1024547179,0.0559017961,0.7604532067,0.1200000000,damage_sensitive_deployment,1,0,0.0897500947
action_conditioned_mechanism_retrieval_v5,sparse_corpus,damage_sensitive_deployment,deformable_packing_corner,3,96,0.4547600000,0.7083333333,0.7804157139,0.6625514000,0.0932947552,0.6325301636,0.0555716329,0.2255741333,0.1030251210,0.0563450761,0.7610544267,0.1200000000,damage_sensitive_deployment,1,0,0.0891577447
action_conditioned_mechanism_retrieval_v5,sparse_corpus,damage_sensitive_deployment,deformable_packing_corner,4,96,0.4547600000,0.6979166667,0.7744592814,0.6635454000,0.0839947552,0.6338426636,0.0555251329,0.2261339667,0.1031389960,0.0566282761,0.7622559467,0.1200000000,damage_sensitive_deployment,1,0,0.0857632447
action_conditioned_mechanism_retrieval_v5,sparse_corpus,damage_sensitive_deployment,deformable_packing_corner,5,96,0.4547600000,0.7604166667,0.8374253978,0.6645394000,0.0846997552,0.6348049886,0.0548664829,0.2256729667,0.1037093992,0.0570715561,0.7628571667,0.1200000000,damage_sensitive_deployment,1,0,0.0853583947
action_conditioned_mechanism_retrieval_v5,sparse_corpus,damage_sensitive_deployment,deformable_packing_corner,6,96,0.4547600000,0.6770833333,0.7543300342,0.6655334000,0.0854047552,0.6357673136,0.0568328329,0.2212506333,0.1042798023,0.0575148361,0.7634583867,0.1200000000,damage_sensitive_deployment,1,0,0.0875785447
action_conditioned_mechanism_retrieval_v5,sparse_corpus,damage_sensitive_deployment,deformable_packing_corner,7,96,0.4547600000,0.6979166667,0.7749811507,0.6665274000,0.0861097552,0.6367296386,0.0569241829,0.2213729667,0.1048502055,0.0579581161,0.7560556067,0.1200000000,damage_sensitive_deployment,1,0,0.0879236947
action_conditioned_mechanism_retrieval_v5,sparse_corpus,damage_sensitive_deployment,deformable_packing_corner,8,96,0.4547600000,0.6562500000,0.7342408071,0.6675214000,0.0868147552,0.6376919636,0.0581405329,0.2223703000,0.0974166086,0.0523983961,0.7566568267,0.1200000000,damage_sensitive_deployment,1,0,0.0893938447
action_conditioned_mechanism_retrieval_v5,sparse_corpus,damage_sensitive_deployment,deformable_packing_corner,9,96,0.4547600000,0.7187500000,0.7972069235,0.6685154000,0.0875197552,0.6386542886,0.0574818829,0.2219093000,0.0979870118,0.0528416761,0.7572580467,0.1200000000,damage_sensitive_deployment,1,0,0.0889889947
action_conditioned_mechanism_retrieval_v5,sparse_corpus,latency_safe_deployment,mobile_base_contact_alignment,0,96,0.3924800000,0.7708333333,0.8563238326,0.6778752000,0.0842535296,0.6393811665,0.0528997471,0.2208747333,0.0942537478,0.0518763365,0.7663588042,0.1200000000,latency_safe_deployment,1,0,0.0832310177
action_conditioned_mechanism_retrieval_v5,sparse_corpus,latency_safe_deployment,mobile_base_contact_alignment,1,96,0.3924800000,0.7916666667,0.8769749490,0.6788692000,0.0849585296,0.6403434915,0.0529910971,0.2209970667,0.0948241510,0.0523196165,0.7669600242,0.1200000000,latency_safe_deployment,1,0,0.0835761677
action_conditioned_mechanism_retrieval_v5,sparse_corpus,latency_safe_deployment,mobile_base_contact_alignment,2,96,0.3924800000,0.7395833333,0.8252156355,0.6658562000,0.0856635296,0.6413058165,0.0483919471,0.2221402333,0.0953945541,0.0527628965,0.7664406842,0.1200000000,latency_safe_deployment,1,0,0.0792308177
action_conditioned_mechanism_retrieval_v5,sparse_corpus,latency_safe_deployment,mobile_base_contact_alignment,3,96,0.3924800000,0.7916666667,0.8740356991,0.6668502000,0.0863685296,0.6282611415,0.0479207971,0.2218250667,0.0962170833,0.0532061765,0.7670419042,0.1200000000,latency_safe_deployment,1,0,0.0790134677
action_conditioned_mechanism_retrieval_v5,sparse_corpus,latency_safe_deployment,mobile_base_contact_alignment,4,96,0.3924800000,0.6875000000,0.7677418156,0.6678442000,0.0870735296,0.6292234665,0.0502621471,0.2236974000,0.0967874864,0.0536494565,0.7676431242,0.1200000000,latency_safe_deployment,1,0,0.0816086177
action_conditioned_mechanism_retrieval_v5,sparse_corpus,latency_safe_deployment,mobile_base_contact_alignment,5,96,0.3924800000,0.7916666667,0.8730229320,0.6688382000,0.0877785296,0.6301857915,0.0488534971,0.2226530667,0.0973578896,0.0540927365,0.7682443442,0.1200000000,latency_safe_deployment,1,0,0.0804537677
action_conditioned_mechanism_retrieval_v5,sparse_corpus,latency_safe_deployment,mobile_base_contact_alignment,6,96,0.3924800000,0.7395833333,0.8247514995,0.6698322000,0.0784785296,0.6314982915,0.0495569971,0.2237962333,0.0974717646,0.0543759365,0.7694458642,0.1200000000,latency_safe_deployment,1,0,0.0778092677
action_conditioned_mechanism_retrieval_v5,sparse_corpus,latency_safe_deployment,mobile_base_contact_alignment,7,96,0.3924800000,0.7604166667,0.8454026159,0.6708262000,0.0791835296,0.6324606165,0.0496483471,0.2239185667,0.0980421677,0.0548192165,0.7700470842,0.1200000000,latency_safe_deployment,1,0,0.0781544177
action_conditioned_mechanism_retrieval_v5,sparse_corpus,latency_safe_deployment,mobile_base_contact_alignment,8,96,0.3924800000,0.7395833333,0.8257797524,0.6718202000,0.0798885296,0.6334229415,0.0504896971,0.2186212333,0.0986125709,0.0552624965,0.7706483042,0.1200000000,latency_safe_deployment,1,0,0.0792495677
action_conditioned_mechanism_retrieval_v5,sparse_corpus,latency_safe_deployment,mobile_base_contact_alignment,9,96,0.3924800000,0.6979166667,0.7829583688,0.6728142000,0.0805935296,0.6343852665,0.0517060471,0.2196185667,0.0991829740,0.0557057765,0.7632455242,0.1200000000,latency_safe_deployment,1,0,0.0807197177
action_conditioned_mechanism_retrieval_v5,sparse_corpus,damage_sensitive_deployment,mobile_base_contact_alignment,0,96,0.4500800000,0.7395833333,0.8146097862,0.6625872000,0.0908912816,0.6376866451,0.0569678897,0.2258662333,0.0972349481,0.0525441405,0.7598534991,0.1200000000,damage_sensitive_deployment,1,0,0.0896887511
action_conditioned_mechanism_retrieval_v5,sparse_corpus,damage_sensitive_deployment,mobile_base_contact_alignment,1,96,0.4500800000,0.6770833333,0.7490899787,0.6636092000,0.0916162816,0.6246692701,0.0585726397,0.2211642333,0.0980738858,0.0529997405,0.7604717591,0.1200000000,damage_sensitive_deployment,1,0,0.0915545011
action_conditioned_mechanism_retrieval_v5,sparse_corpus,damage_sensitive_deployment,mobile_base_contact_alignment,2,96,0.4500800000,0.7187500000,0.7908839539,0.6646312000,0.0923412816,0.6256588951,0.0583023897,0.2210069000,0.0986606976,0.0534553405,0.7610900191,0.1200000000,damage_sensitive_deployment,1,0,0.0915452511
action_conditioned_mechanism_retrieval_v5,sparse_corpus,damage_sensitive_deployment,mobile_base_contact_alignment,3,96,0.4500800000,0.7291666667,0.8009416791,0.6656532000,0.0930662816,0.6266485201,0.0585946397,0.2212870667,0.0992475093,0.0539109405,0.7617082791,0.1200000000,damage_sensitive_deployment,1,0,0.0920985011
action_conditioned_mechanism_retrieval_v5,sparse_corpus,damage_sensitive_deployment,mobile_base_contact_alignment,4,96,0.4500800000,0.6875000000,0.7632343553,0.6666752000,0.0837862816,0.6279883201,0.0591240397,0.2222964000,0.0993777929,0.0542064605,0.7629268391,0.1200000000,damage_sensitive_deployment,1,0,0.0892871011
action_conditioned_mechanism_retrieval_v5,sparse_corpus,damage_sensitive_deployment,mobile_base_contact_alignment,5,96,0.4500800000,0.7291666667,0.8050283305,0.6676972000,0.0845112816,0.6289779451,0.0588537897,0.2221390667,0.0999646047,0.0546620605,0.7635450991,0.1200000000,damage_sensitive_deployment,1,0,0.0892778511
action_conditioned_mechanism_retrieval_v5,sparse_corpus,damage_sensitive_deployment,mobile_base_contact_alignment,6,96,0.4500800000,0.6770833333,0.7552153557,0.6687192000,0.0852362816,0.6299675701,0.0542680397,0.2232942333,0.1005514164,0.0551176605,0.7641633591,0.1200000000,damage_sensitive_deployment,1,0,0.0849531011
action_conditioned_mechanism_retrieval_v5,sparse_corpus,damage_sensitive_deployment,mobile_base_contact_alignment,7,96,0.4500800000,0.7083333333,0.7864305809,0.6697412000,0.0859612816,0.6309571951,0.0541852897,0.2232827333,0.1011382282,0.0555732605,0.7567776191,0.1200000000,damage_sensitive_deployment,1,0,0.0851313511
action_conditioned_mechanism_retrieval_v5,sparse_corpus,damage_sensitive_deployment,mobile_base_contact_alignment,8,96,0.4500800000,0.6770833333,0.7541733061,0.6707632000,0.0866862816,0.6319468201,0.0552275397,0.2241462333,0.1017250399,0.0560288605,0.7573958791,0.1200000000,damage_sensitive_deployment,1,0,0.0864346011
action_conditioned_mechanism_retrieval_v5,sparse_corpus,damage_sensitive_deployment,mobile_base_contact_alignment,9,96,0.4500800000,0.7395833333,0.8171247813,0.6717852000,0.0874112816,0.6329364451,0.0545822897,0.2236972333,0.1023118517,0.0564844605,0.7580141391,0.1200000000,damage_sensitive_deployment,1,0,0.0860503511
action_conditioned_mechanism_retrieval_v5,sparse_corpus,latency_safe_deployment,bimanual_handoff_force_match,0,96,0.3950000000,0.7291666667,0.8143138997,0.6754000000,0.0833204000,0.6418757860,0.0537674280,0.2221096667,0.0946376539,0.0501701264,0.7651607760,0.1200000000,latency_safe_deployment,1,0,0.0837627720
action_conditioned_mechanism_retrieval_v5,sparse_corpus,latency_safe_deployment,bimanual_handoff_force_match,1,96,0.3950000000,0.7187500000,0.8068342264,0.6763870000,0.0840204000,0.6428312860,0.0484149280,0.2226665000,0.0952039549,0.0506103264,0.7657577360,0.1200000000,latency_safe_deployment,1,0,0.0786622720
action_conditioned_mechanism_retrieval_v5,sparse_corpus,latency_safe_deployment,bimanual_handoff_force_match,2,96,0.3950000000,0.7812500000,0.8698040032,0.6773740000,0.0847204000,0.6437867860,0.0477529280,0.2222025000,0.0957702559,0.0510505264,0.7663546960,0.1200000000,latency_safe_deployment,1,0,0.0782522720
action_conditioned_mechanism_retrieval_v5,sparse_corpus,latency_safe_deployment,bimanual_handoff_force_match,3,96,0.3950000000,0.7812500000,0.8693012799,0.6783610000,0.0854204000,0.6447422860,0.0482159280,0.2226135000,0.0963365569,0.0514907264,0.7669516560,0.1200000000,latency_safe_deployment,1,0,0.0789672720
action_conditioned_mechanism_retrieval_v5,sparse_corpus,latency_safe_deployment,bimanual_handoff_force_match,4,96,0.3950000000,0.7500000000,0.8315340239,0.6653410000,0.0861204000,0.6316907860,0.0492414280,0.2234620000,0.0971549839,0.0519309264,0.7664280560,0.1200000000,latency_safe_deployment,1,0,0.0802447720
action_conditioned_mechanism_retrieval_v5,sparse_corpus,latency_safe_deployment,bimanual_handoff_force_match,5,96,0.3950000000,0.6666666667,0.7464013006,0.6663280000,0.0868204000,0.6326462860,0.0512044280,0.2250396667,0.0977212849,0.0523711264,0.7670250160,0.1200000000,latency_safe_deployment,1,0,0.0824597720
action_conditioned_mechanism_retrieval_v5,sparse_corpus,latency_safe_deployment,bimanual_handoff_force_match,6,96,0.3950000000,0.7708333333,0.8516860774,0.6673150000,0.0875204000,0.6336017860,0.0497924280,0.2239923333,0.0982875859,0.0528113264,0.7676219760,0.1200000000,latency_safe_deployment,1,0,0.0812997720
action_conditioned_mechanism_retrieval_v5,sparse_corpus,latency_safe_deployment,bimanual_handoff_force_match,7,96,0.3950000000,0.7604166667,0.8477743252,0.6683020000,0.0782154000,0.6349074610,0.0497425780,0.2185461667,0.0983973587,0.0530914464,0.7688192360,0.1200000000,latency_safe_deployment,1,0,0.0779001220
action_conditioned_mechanism_retrieval_v5,sparse_corpus,latency_safe_deployment,bimanual_handoff_force_match,8,96,0.3950000000,0.7604166667,0.8472716019,0.6692890000,0.0789154000,0.6358629610,0.0502055780,0.2189571667,0.0989636597,0.0535316464,0.7694161960,0.1200000000,latency_safe_deployment,1,0,0.0786151220
action_conditioned_mechanism_retrieval_v5,sparse_corpus,latency_safe_deployment,bimanual_handoff_force_match,9,96,0.3950000000,0.8020833333,0.8890838787,0.6702760000,0.0796154000,0.6368184610,0.0499185780,0.2187848333,0.0995299607,0.0539718464,0.7700131560,0.1200000000,latency_safe_deployment,1,0,0.0785801220
action_conditioned_mechanism_retrieval_v5,sparse_corpus,damage_sensitive_deployment,bimanual_handoff_force_match,0,96,0.4526000000,0.7291666667,0.8061340452,0.6704510000,0.0873381520,0.6366049647,0.0555176706,0.2250916667,0.1034733275,0.0552270104,0.7575437909,0.1200000000,damage_sensitive_deployment,1,0,0.0869594054
action_conditioned_mechanism_retrieval_v5,sparse_corpus,damage_sensitive_deployment,bimanual_handoff_force_match,1,96,0.4526000000,0.7395833333,0.8161954307,0.6714660000,0.0880581520,0.6375877647,0.0558065706,0.2253688333,0.1040560371,0.0556795304,0.7581577909,0.1200000000,damage_sensitive_deployment,1,0,0.0875075054
action_conditioned_mechanism_retrieval_v5,sparse_corpus,damage_sensitive_deployment,bimanual_handoff_force_match,2,96,0.4526000000,0.7812500000,0.8579930663,0.6724810000,0.0887781520,0.6385705647,0.0555329706,0.2252085000,0.1046387467,0.0561320504,0.7587717909,0.1200000000,damage_sensitive_deployment,1,0,0.0874931054
action_conditioned_mechanism_retrieval_v5,sparse_corpus,damage_sensitive_deployment,bimanual_handoff_force_match,3,96,0.4526000000,0.6875000000,0.7603059718,0.6594890000,0.0894981520,0.6395533647,0.0576968706,0.2269440000,0.1052214563,0.0565845704,0.7582652309,0.1200000000,damage_sensitive_deployment,1,0,0.0899162054
action_conditioned_mechanism_retrieval_v5,sparse_corpus,damage_sensitive_deployment,bimanual_handoff_force_match,4,96,0.4526000000,0.8125000000,0.8908556673,0.6605040000,0.0902181520,0.6405361647,0.0559232706,0.2196140000,0.0978001659,0.0570370904,0.7588792309,0.1200000000,damage_sensitive_deployment,1,0,0.0884018054
action_conditioned_mechanism_retrieval_v5,sparse_corpus,damage_sensitive_deployment,bimanual_handoff_force_match,5,96,0.4526000000,0.6875000000,0.7633933028,0.6615190000,0.0909381520,0.6415189647,0.0586496706,0.2217870000,0.0983828755,0.0574896104,0.7594932309,0.1200000000,damage_sensitive_deployment,1,0,0.0913874054
action_conditioned_mechanism_retrieval_v5,sparse_corpus,damage_sensitive_deployment,bimanual_handoff_force_match,6,96,0.4526000000,0.6875000000,0.7593086355,0.6625340000,0.0916581520,0.6284947647,0.0591260706,0.2222100000,0.0992177111,0.0579421304,0.7601072309,0.1200000000,damage_sensitive_deployment,1,0,0.0921230054
action_conditioned_mechanism_retrieval_v5,sparse_corpus,damage_sensitive_deployment,bimanual_handoff_force_match,7,96,0.4526000000,0.6979166667,0.7693700210,0.6635490000,0.0923781520,0.6294775647,0.0594149706,0.2224871667,0.0998004207,0.0523916504,0.7607212309,0.1200000000,damage_sensitive_deployment,1,0,0.0926711054
action_conditioned_mechanism_retrieval_v5,sparse_corpus,damage_sensitive_deployment,bimanual_handoff_force_match,8,96,0.4526000000,0.6666666667,0.7371164065,0.6645640000,0.0930981520,0.6304603647,0.0604538706,0.2233476667,0.1003831303,0.0528441704,0.7613352309,0.1200000000,damage_sensitive_deployment,1,0,0.0939692054
action_conditioned_mechanism_retrieval_v5,sparse_corpus,damage_sensitive_deployment,bimanual_handoff_force_match,9,96,0.4526000000,0.7604166667,0.8405382931,0.6655790000,0.0838131520,0.6317933397,0.0525394206,0.2224581667,0.1005093117,0.0531366104,0.7625495309,0.1200000000,damage_sensitive_deployment,1,0,0.0827121554
action_conditioned_mechanism_retrieval_v5,stale_memory,latency_safe_deployment,drawer_pull_with_stiction,0,96,0.4261000000,0.7500000000,0.8279845428,0.6728020000,0.0937073720,0.6344520420,0.0528405160,0.2240560000,0.0952656950,0.0594629180,0.7542277177,0.1200000000,latency_safe_deployment,1,0,0.0865751700
action_conditioned_mechanism_retrieval_v5,stale_memory,latency_safe_deployment,drawer_pull_with_stiction,1,96,0.4261000000,0.7500000000,0.8274964608,0.6737610000,0.0943873720,0.6353802420,0.0532901160,0.2244550000,0.0958155874,0.0598907980,0.7548076377,0.1200000000,latency_safe_deployment,1,0,0.0872695700
action_conditioned_mechanism_retrieval_v5,stale_memory,latency_safe_deployment,drawer_pull_with_stiction,2,96,0.4261000000,0.7812500000,0.8567836487,0.6607130000,0.0950673720,0.6363084420,0.0531772160,0.2244165000,0.0963654798,0.0603186780,0.7542669977,0.1200000000,latency_safe_deployment,1,0,0.0874014700
action_conditioned_mechanism_retrieval_v5,stale_memory,latency_safe_deployment,drawer_pull_with_stiction,3,96,0.4261000000,0.8541666667,0.9354755178,0.6616720000,0.0857423720,0.6375868170,0.0516139660,0.2237946667,0.0964588440,0.0545834780,0.7554472177,0.1200000000,latency_safe_deployment,1,0,0.0824812200
action_conditioned_mechanism_retrieval_v5,stale_memory,latency_safe_deployment,drawer_pull_with_stiction,4,96,0.4261000000,0.8125000000,0.8926724357,0.6626310000,0.0864223720,0.6385150170,0.0528135660,0.2247770000,0.0970087364,0.0550113580,0.7560271377,0.1200000000,latency_safe_deployment,1,0,0.0839256200
action_conditioned_mechanism_retrieval_v5,stale_memory,latency_safe_deployment,drawer_pull_with_stiction,5,96,0.4261000000,0.7395833333,0.8181331037,0.6635900000,0.0871023720,0.6394432170,0.0545756660,0.2261968333,0.0975586288,0.0554392380,0.7566070577,0.1200000000,latency_safe_deployment,1,0,0.0859325200
action_conditioned_mechanism_retrieval_v5,stale_memory,latency_safe_deployment,drawer_pull_with_stiction,6,96,0.4261000000,0.7708333333,0.8529830717,0.6645490000,0.0877823720,0.6403714170,0.0484597660,0.2261583333,0.0981085212,0.0558671180,0.7491829777,0.1200000000,latency_safe_deployment,1,0,0.0800614200
action_conditioned_mechanism_retrieval_v5,stale_memory,latency_safe_deployment,drawer_pull_with_stiction,7,96,0.4261000000,0.7500000000,0.8313374897,0.6655080000,0.0884623720,0.6412996170,0.0492843660,0.2268490000,0.0986584136,0.0562949980,0.7497628977,0.1200000000,latency_safe_deployment,1,0,0.0811308200
action_conditioned_mechanism_retrieval_v5,stale_memory,latency_safe_deployment,drawer_pull_with_stiction,8,96,0.4261000000,0.7708333333,0.8520069077,0.6664670000,0.0891423720,0.6422278170,0.0493589660,0.2269563333,0.0992083060,0.0567228780,0.7503428177,0.1200000000,latency_safe_deployment,1,0,0.0814502200
action_conditioned_mechanism_retrieval_v5,stale_memory,latency_safe_deployment,drawer_pull_with_stiction,9,96,0.4261000000,0.8333333333,0.9149913256,0.6674260000,0.0898223720,0.6431560170,0.0486835660,0.2264803333,0.0997581984,0.0571507580,0.7509227377,0.1200000000,latency_safe_deployment,1,0,0.0810196200
action_conditioned_mechanism_retrieval_v5,stale_memory,damage_sensitive_deployment,drawer_pull_with_stiction,0,96,0.4837000000,0.8125000000,0.8837252998,0.6590470000,0.0914351240,0.6346023707,0.0552544587,0.2283920000,0.1066927379,0.0606451620,0.7492556526,0.1200000000,damage_sensitive_deployment,1,0,0.0881711033
action_conditioned_mechanism_retrieval_v5,stale_memory,damage_sensitive_deployment,drawer_pull_with_stiction,1,96,0.4837000000,0.8229166667,0.8958423465,0.6600340000,0.0921351240,0.6355578707,0.0555299587,0.2226541667,0.1072590389,0.0610853620,0.7498526126,0.1200000000,damage_sensitive_deployment,1,0,0.0886986033
action_conditioned_mechanism_retrieval_v5,stale_memory,damage_sensitive_deployment,drawer_pull_with_stiction,2,96,0.4837000000,0.8125000000,0.8847608733,0.6610210000,0.0928351240,0.6365133707,0.0561804587,0.2232110000,0.1078253399,0.0615255620,0.7424455726,0.1200000000,damage_sensitive_deployment,1,0,0.0896011033
action_conditioned_mechanism_retrieval_v5,stale_memory,damage_sensitive_deployment,drawer_pull_with_stiction,3,96,0.4837000000,0.7708333333,0.8440241900,0.6620080000,0.0935351240,0.6374688707,0.0573934587,0.2242053333,0.1003876409,0.0619657620,0.7430425326,0.1200000000,damage_sensitive_deployment,1,0,0.0910661033
action_conditioned_mechanism_retrieval_v5,stale_memory,damage_sensitive_deployment,drawer_pull_with_stiction,4,96,0.4837000000,0.7812500000,0.8541002168,0.6629950000,0.0942351240,0.6384243707,0.0576689587,0.2244705000,0.1009539419,0.0624059620,0.7436394926,0.1200000000,damage_sensitive_deployment,1,0,0.0915936033
action_conditioned_mechanism_retrieval_v5,stale_memory,damage_sensitive_deployment,drawer_pull_with_stiction,5,96,0.4837000000,0.7187500000,0.7901249935,0.6639820000,0.0949351240,0.6393798707,0.0592569587,0.2257565000,0.1015202429,0.0568431620,0.7442364526,0.1200000000,damage_sensitive_deployment,1,0,0.0934336033
action_conditioned_mechanism_retrieval_v5,stale_memory,damage_sensitive_deployment,drawer_pull_with_stiction,6,96,0.4837000000,0.8125000000,0.8848310202,0.6649690000,0.0956351240,0.6403353707,0.0580324587,0.2248550000,0.1020865439,0.0572833620,0.7448334126,0.1200000000,damage_sensitive_deployment,1,0,0.0924611033
