method,split,regime,task,seed,episodes,mismatch,success_rate,utility,mechanism_precision,incompatible_retrieval_rate,recovery_success,damage_rate,query_cost,regret,calibration_error,retrieval_coverage,stress_level
invariant_mechanism_alignment,combined_stress,tool_geometry_shift,bimanual_handoff_force_match,9,96,0.5621600000,0.6145833333,0.5581316165,0.5551624000,0.1793564592,0.5296312039,0.0850154521,0.2788776333,0.1540160790,0.0881904633,0.5820516044,0.8000000000
invariant_mechanism_alignment,combined_stress,compound_mechanism_shift,bimanual_handoff_force_match,0,96,0.5708000000,0.5625000000,0.5041969129,0.5493210000,0.1839224960,0.5344051126,0.0858855747,0.2777900000,0.1540932203,0.0892615599,0.5835223302,0.8000000000
invariant_mechanism_alignment,combined_stress,compound_mechanism_shift,bimanual_handoff_force_match,1,96,0.5708000000,0.5729166667,0.5107385796,0.5502450000,0.1845774960,0.5212921876,0.0861309247,0.2780281667,0.1548747279,0.0896740399,0.5840809502,0.8000000000
invariant_mechanism_alignment,combined_stress,compound_mechanism_shift,bimanual_handoff_force_match,2,96,0.5708000000,0.5312500000,0.4679537991,0.5511690000,0.1852324960,0.5221862626,0.0873137747,0.2789955000,0.1554041096,0.0840835199,0.5846395702,0.8000000000
invariant_mechanism_alignment,combined_stress,compound_mechanism_shift,bimanual_handoff_force_match,3,96,0.5708000000,0.6562500000,0.5944290187,0.5520930000,0.1858874960,0.5230803376,0.0854966247,0.2776295000,0.1559334912,0.0844959999,0.5851981902,0.8000000000
invariant_mechanism_alignment,combined_stress,compound_mechanism_shift,bimanual_handoff_force_match,4,96,0.5708000000,0.6145833333,0.5567729392,0.5530170000,0.1765374960,0.5243245876,0.0859791247,0.2785968333,0.1560063447,0.0847483999,0.5863571102,0.8000000000
invariant_mechanism_alignment,combined_stress,compound_mechanism_shift,bimanual_handoff_force_match,5,96,0.5708000000,0.6770833333,0.6197756588,0.5539410000,0.1771924960,0.5252186626,0.0852869747,0.2781058333,0.1565357264,0.0851608799,0.5869157302,0.8000000000
invariant_mechanism_alignment,combined_stress,compound_mechanism_shift,bimanual_handoff_force_match,6,96,0.5708000000,0.5312500000,0.4712033783,0.5548650000,0.1778474960,0.5261127376,0.0883448247,0.2805315000,0.1570651080,0.0855733599,0.5874743502,0.8000000000
invariant_mechanism_alignment,combined_stress,compound_mechanism_shift,bimanual_handoff_force_match,7,96,0.5708000000,0.5416666667,0.4813123478,0.5557890000,0.1785024960,0.5270068126,0.0885901747,0.2807696667,0.1575944897,0.0859858399,0.5800289702,0.8000000000
invariant_mechanism_alignment,combined_stress,compound_mechanism_shift,bimanual_handoff_force_match,8,96,0.5708000000,0.5937500000,0.5338563773,0.5427060000,0.1791574960,0.5279008876,0.0880855247,0.2804245000,0.1501198713,0.0863983199,0.5794670302,0.8000000000
invariant_mechanism_alignment,combined_stress,compound_mechanism_shift,bimanual_handoff_force_match,9,96,0.5708000000,0.5416666667,0.4804928468,0.5436300000,0.1798124960,0.5287949626,0.0894558747,0.2815376667,0.1506492530,0.0868107999,0.5800256502,0.8000000000
contrastive_mechanism_memory,combined_stress,source_matched,drawer_pull_with_stiction,0,96,0.5570800000,0.6666666667,0.6299557177,0.5670082000,0.1664844536,0.5508858841,0.0809759118,0.2713660667,0.1463290545,0.0827516313,0.6101595888,0.8000000000
contrastive_mechanism_memory,combined_stress,source_matched,drawer_pull_with_stiction,1,96,0.5570800000,0.6458333333,0.6083796815,0.5678342000,0.1670694536,0.5516844091,0.0817368618,0.2719997333,0.1468010060,0.0831209913,0.6106585688,0.8000000000
contrastive_mechanism_memory,combined_stress,source_matched,drawer_pull_with_stiction,2,96,0.5570800000,0.6770833333,0.6417384154,0.5686602000,0.1676544536,0.5524829341,0.0815603118,0.2659012333,0.1472729576,0.0834903513,0.6111575488,0.8000000000
contrastive_mechanism_memory,combined_stress,source_matched,drawer_pull_with_stiction,3,96,0.5570800000,0.7291666667,0.6942136292,0.5694862000,0.1682394536,0.5532814591,0.0810087618,0.2655140667,0.1477449091,0.0838597113,0.6116565288,0.8000000000
contrastive_mechanism_memory,combined_stress,source_matched,drawer_pull_with_stiction,4,96,0.5570800000,0.6562500000,0.6197438431,0.5703122000,0.1688244536,0.5540799841,0.0827072118,0.2668769000,0.1482168607,0.0842290713,0.6121555088,0.8000000000
contrastive_mechanism_memory,combined_stress,source_matched,drawer_pull_with_stiction,5,96,0.5570800000,0.5625000000,0.5241165569,0.5711382000,0.1694094536,0.5548785091,0.0847806618,0.2685314000,0.1486888122,0.0845984313,0.6126544888,0.8000000000
contrastive_mechanism_memory,combined_stress,source_matched,drawer_pull_with_stiction,6,96,0.5570800000,0.6979166667,0.6576544680,0.5719642000,0.1699944536,0.5416700341,0.0827291118,0.2669775667,0.1494128898,0.0849677913,0.6131534688,0.8000000000
contrastive_mechanism_memory,combined_stress,source_matched,drawer_pull_with_stiction,7,96,0.5570800000,0.7187500000,0.6783934319,0.5727902000,0.1705794536,0.5424685591,0.0827400618,0.2670279000,0.1498848413,0.0793341513,0.6136524488,0.8000000000
contrastive_mechanism_memory,combined_stress,source_matched,drawer_pull_with_stiction,8,96,0.5570800000,0.6666666667,0.6252012057,0.5596092000,0.1711644536,0.5432670841,0.0840635118,0.2680990667,0.1423527929,0.0797035113,0.6130308688,0.8000000000
contrastive_mechanism_memory,combined_stress,source_matched,drawer_pull_with_stiction,9,96,0.5570800000,0.6770833333,0.6353614196,0.5604352000,0.1717494536,0.5440656091,0.0842619618,0.2682952333,0.1428247444,0.0800728713,0.6135298488,0.8000000000
contrastive_mechanism_memory,combined_stress,friction_mismatch,drawer_pull_with_stiction,0,96,0.5570800000,0.6354166667,0.5972697798,0.5595882000,0.1695244536,0.5550354841,0.0815772118,0.2706305667,0.1461591617,0.0816182713,0.6118155888,0.8000000000
contrastive_mechanism_memory,combined_stress,friction_mismatch,drawer_pull_with_stiction,1,96,0.5570800000,0.6145833333,0.5721154600,0.5604352000,0.1701244536,0.5418474841,0.0823482118,0.2712732333,0.1468955457,0.0819968713,0.6123273488,0.8000000000
contrastive_mechanism_memory,combined_stress,friction_mismatch,drawer_pull_with_stiction,2,96,0.5570800000,0.5208333333,0.4764771929,0.5612822000,0.1707244536,0.5426664841,0.0844317118,0.2729367333,0.1473798037,0.0823754713,0.6128391088,0.8000000000
contrastive_mechanism_memory,combined_stress,friction_mismatch,drawer_pull_with_stiction,3,96,0.5570800000,0.5104166667,0.4654689258,0.5621292000,0.1713244536,0.5434854841,0.0850152118,0.2734335667,0.1478640617,0.0827540713,0.6133508688,0.8000000000
contrastive_mechanism_memory,combined_stress,friction_mismatch,drawer_pull_with_stiction,4,96,0.5570800000,0.6666666667,0.6288493598,0.5629762000,0.1619194536,0.5446546591,0.0818983618,0.2715970667,0.1478917915,0.0829725913,0.6144629288,0.8000000000
contrastive_mechanism_memory,combined_stress,friction_mismatch,drawer_pull_with_stiction,5,96,0.5570800000,0.6770833333,0.6410396127,0.5638232000,0.1625194536,0.5454736591,0.0821068618,0.2657992333,0.1483760495,0.0833511913,0.6149746888,0.8000000000
contrastive_mechanism_memory,combined_stress,friction_mismatch,drawer_pull_with_stiction,6,96,0.5570800000,0.6354166667,0.5982950956,0.5646702000,0.1631194536,0.5462926591,0.0832528618,0.2667335667,0.1488603075,0.0837297913,0.6154864488,0.8000000000
contrastive_mechanism_memory,combined_stress,friction_mismatch,drawer_pull_with_stiction,7,96,0.5570800000,0.6666666667,0.6296018286,0.5655172000,0.1637194536,0.5471116591,0.0830863618,0.2666470667,0.1493445655,0.0841083913,0.6079942088,0.8000000000
contrastive_mechanism_memory,combined_stress,friction_mismatch,drawer_pull_with_stiction,8,96,0.5570800000,0.7083333333,0.6735683515,0.5663642000,0.1643194536,0.5479306591,0.0827323618,0.2664147333,0.1418248235,0.0844869913,0.6085059688,0.8000000000
contrastive_mechanism_memory,combined_stress,friction_mismatch,drawer_pull_with_stiction,9,96,0.5570800000,0.6041666667,0.5673513344,0.5672112000,0.1649194536,0.5487496591,0.0850033618,0.2682240667,0.1423090815,0.0848655913,0.6090177288,0.8000000000
contrastive_mechanism_memory,combined_stress,support_topology_shift,drawer_pull_with_stiction,0,96,0.5570800000,0.6145833333,0.5772692267,0.5691082000,0.1632644536,0.5464905841,0.0860980118,0.2676702333,0.1441392699,0.0832611113,0.6159487888,0.8000000000
contrastive_mechanism_memory,combined_stress,support_topology_shift,drawer_pull_with_stiction,1,96,0.5570800000,0.6041666667,0.5662426581,0.5699902000,0.1638894536,0.5473437091,0.0866982618,0.2681820667,0.1446440386,0.0836551113,0.6084778488,0.8000000000
contrastive_mechanism_memory,combined_stress,support_topology_shift,drawer_pull_with_stiction,2,96,0.5570800000,0.6250000000,0.5905541394,0.5708722000,0.1645144536,0.5481968341,0.0807330118,0.2682564000,0.1451488074,0.0840491113,0.6090109088,0.8000000000
contrastive_mechanism_memory,combined_stress,support_topology_shift,drawer_pull_with_stiction,3,96,0.5570800000,0.6666666667,0.6324213208,0.5717542000,0.1651394536,0.5490499591,0.0803957618,0.2680390667,0.1456535761,0.0844431113,0.6095439688,0.8000000000
contrastive_mechanism_memory,combined_stress,support_topology_shift,drawer_pull_with_stiction,4,96,0.5570800000,0.6250000000,0.5896585022,0.5726362000,0.1657644536,0.5499030841,0.0815585118,0.2689884000,0.1461583449,0.0848371113,0.6100770288,0.8000000000
contrastive_mechanism_memory,combined_stress,support_topology_shift,drawer_pull_with_stiction,5,96,0.5570800000,0.6250000000,0.5872497036,0.5595112000,0.1663894536,0.5507562091,0.0819712618,0.2693544000,0.1466631136,0.0852311113,0.6094895288,0.8000000000
contrastive_mechanism_memory,combined_stress,support_topology_shift,drawer_pull_with_stiction,6,96,0.5570800000,0.6041666667,0.5656443849,0.5603932000,0.1670144536,0.5516093341,0.0827590118,0.2700120667,0.1471678824,0.0796221113,0.6100225888,0.8000000000
contrastive_mechanism_memory,combined_stress,support_topology_shift,drawer_pull_with_stiction,7,96,0.5570800000,0.6875000000,0.6498265663,0.5612752000,0.1676394536,0.5524624591,0.0816717618,0.2692114000,0.1476726511,0.0800161113,0.6105556488,0.8000000000
contrastive_mechanism_memory,combined_stress,support_topology_shift,drawer_pull_with_stiction,8,96,0.5570800000,0.6250000000,0.5859062477,0.5621572000,0.1682644536,0.5533155841,0.0832095118,0.2704524000,0.1481774199,0.0804101113,0.6110887088,0.8000000000
contrastive_mechanism_memory,combined_stress,support_topology_shift,drawer_pull_with_stiction,9,96,0.5570800000,0.6666666667,0.6277734291,0.5630392000,0.1688894536,0.5541687091,0.0828722618,0.2702350667,0.1486821886,0.0808041113,0.6116217688,0.8000000000
contrastive_mechanism_memory,combined_stress,compliance_shift,drawer_pull_with_stiction,0,96,0.5570800000,0.6250000000,0.5813571589,0.5598192000,0.1703044536,0.5420931841,0.0830253118,0.2723514000,0.1480352231,0.0809917513,0.6124112688,0.8000000000
contrastive_mechanism_memory,combined_stress,compliance_shift,drawer_pull_with_stiction,1,96,0.5570800000,0.6666666667,0.6252873221,0.5606592000,0.1708994536,0.5429053591,0.0826679618,0.2661130667,0.1485153789,0.0813672713,0.6129187688,0.8000000000
contrastive_mechanism_memory,combined_stress,compliance_shift,drawer_pull_with_stiction,2,96,0.5570800000,0.6666666667,0.6248614653,0.5614992000,0.1714944536,0.5437175341,0.0830606118,0.2664610667,0.1489955348,0.0817427913,0.6134262688,0.8000000000
contrastive_mechanism_memory,combined_stress,compliance_shift,drawer_pull_with_stiction,3,96,0.5570800000,0.5833333333,0.5449343096,0.5623392000,0.1620844536,0.5448798841,0.0842529118,0.2679757333,0.1490191625,0.0819582313,0.6145340688,0.8000000000
contrastive_mechanism_memory,combined_stress,compliance_shift,drawer_pull_with_stiction,4,96,0.5570800000,0.5729166667,0.5339297028,0.5631792000,0.1626794536,0.5456920591,0.0848330618,0.2684695667,0.1494993183,0.0823337513,0.6150415688,0.8000000000
contrastive_mechanism_memory,combined_stress,compliance_shift,drawer_pull_with_stiction,5,96,0.5570800000,0.6875000000,0.6519511361,0.5640192000,0.1632744536,0.5465042341,0.0831632118,0.2672134000,0.1419754742,0.0827092713,0.6155490688,0.8000000000
contrastive_mechanism_memory,combined_stress,compliance_shift,drawer_pull_with_stiction,6,96,0.5570800000,0.7500000000,0.7149977793,0.5648592000,0.1638694536,0.5473164091,0.0824308618,0.2666864000,0.1424556300,0.0830847913,0.6080525688,0.8000000000
contrastive_mechanism_memory,combined_stress,compliance_shift,drawer_pull_with_stiction,7,96,0.5570800000,0.6145833333,0.5770481725,0.5656992000,0.1644644536,0.5481285841,0.0852610118,0.2689302333,0.1429357859,0.0834603113,0.6085600688,0.8000000000
contrastive_mechanism_memory,combined_stress,compliance_shift,drawer_pull_with_stiction,8,96,0.5570800000,0.6666666667,0.6295160658,0.5665392000,0.1650594536,0.5489407591,0.0847161618,0.2685490667,0.1434159417,0.0838358313,0.6090675688,0.8000000000
contrastive_mechanism_memory,combined_stress,compliance_shift,drawer_pull_with_stiction,9,96,0.5570800000,0.6041666667,0.5656177090,0.5673792000,0.1656544536,0.5497529341,0.0862338118,0.2697720667,0.1438960976,0.0842113513,0.6095750688,0.8000000000
contrastive_mechanism_memory,combined_stress,occluded_contact_shift,drawer_pull_with_stiction,0,96,0.5570800000,0.5104166667,0.4674542664,0.5642642000,0.1703444536,0.5421477841,0.0873556118,0.2683365667,0.1430520403,0.0806563913,0.6127964688,0.8000000000
contrastive_mechanism_memory,combined_stress,occluded_contact_shift,drawer_pull_with_stiction,1,96,0.5570800000,0.6562500000,0.6151089478,0.5651462000,0.1709694536,0.5430009091,0.0851433618,0.2666609000,0.1435568090,0.0810503913,0.6133295288,0.8000000000
contrastive_mechanism_memory,combined_stress,occluded_contact_shift,drawer_pull_with_stiction,2,96,0.5570800000,0.6875000000,0.6463973791,0.5660282000,0.1715944536,0.5438540341,0.0849936118,0.2665894000,0.1440615778,0.0814443913,0.6138625888,0.8000000000
contrastive_mechanism_memory,combined_stress,occluded_contact_shift,drawer_pull_with_stiction,3,96,0.5570800000,0.6458333333,0.6087632616,0.5669102000,0.1622144536,0.5450573341,0.0854560118,0.2675387333,0.1441098184,0.0816783113,0.6149959488,0.8000000000
contrastive_mechanism_memory,combined_stress,occluded_contact_shift,drawer_pull_with_stiction,4,96,0.5570800000,0.6979166667,0.6612091930,0.5677922000,0.1628394536,0.5459104591,0.0849312618,0.2671755667,0.1446145871,0.0820723113,0.6155290088,0.8000000000
contrastive_mechanism_memory,combined_stress,occluded_contact_shift,drawer_pull_with_stiction,5,96,0.5570800000,0.6250000000,0.5903119243,0.5686742000,0.1634644536,0.5467635841,0.0806535118,0.2685624000,0.1451193559,0.0824663113,0.6160620688,0.8000000000
contrastive_mechanism_memory,combined_stress,occluded_contact_shift,drawer_pull_with_stiction,6,96,0.5570800000,0.6770833333,0.6427578557,0.5695562000,0.1640894536,0.5476167091,0.0801287618,0.2681992333,0.1456241246,0.0828603113,0.6085911288,0.8000000000
contrastive_mechanism_memory,combined_stress,occluded_contact_shift,drawer_pull_with_stiction,7,96,0.5570800000,0.5729166667,0.5365225371,0.5704382000,0.1647144536,0.5484698341,0.0824165118,0.2700235667,0.1461288934,0.0832543113,0.6091241888,0.8000000000
contrastive_mechanism_memory,combined_stress,occluded_contact_shift,drawer_pull_with_stiction,8,96,0.5570800000,0.6145833333,0.5783897185,0.5713202000,0.1653394536,0.5493229591,0.0820792618,0.2698062333,0.1466336621,0.0836483113,0.6096572488,0.8000000000
contrastive_mechanism_memory,combined_stress,occluded_contact_shift,drawer_pull_with_stiction,9,96,0.5570800000,0.6458333333,0.6096781498,0.5722022000,0.1659644536,0.5501760841,0.0819295118,0.2697347333,0.1471384309,0.0840423113,0.6101903088,0.8000000000
contrastive_mechanism_memory,combined_stress,actuator_lag_shift,drawer_pull_with_stiction,0,96,0.5570800000,0.6458333333,0.6057325565,0.5592032000,0.1687694536,0.5540049091,0.0863108618,0.2691677333,0.1447717370,0.0820171913,0.6112260888,0.8000000000
contrastive_mechanism_memory,combined_stress,actuator_lag_shift,drawer_pull_with_stiction,1,96,0.5570800000,0.6875000000,0.6512161791,0.5600572000,0.1693744536,0.5548307341,0.0799572118,0.2689384000,0.1452600972,0.0823988713,0.6117421088,0.8000000000
contrastive_mechanism_memory,combined_stress,actuator_lag_shift,drawer_pull_with_stiction,2,96,0.5570800000,0.6250000000,0.5837431989,0.5609112000,0.1699794536,0.5416495591,0.0814815618,0.2701674000,0.1460005833,0.0827805513,0.6122581288,0.8000000000
contrastive_mechanism_memory,combined_stress,actuator_lag_shift,drawer_pull_with_stiction,3,96,0.5570800000,0.6562500000,0.6150462716,0.5617652000,0.1705844536,0.5424753841,0.0813184118,0.2700839000,0.1464889435,0.0831622313,0.6127741488,0.8000000000
contrastive_mechanism_memory,combined_stress,actuator_lag_shift,drawer_pull_with_stiction,4,96,0.5570800000,0.5937500000,0.5511405942,0.5626192000,0.1711894536,0.5433012091,0.0828427618,0.2713129000,0.1469773036,0.0835439113,0.6132901688,0.8000000000
contrastive_mechanism_memory,combined_stress,actuator_lag_shift,drawer_pull_with_stiction,5,96,0.5570800000,0.6145833333,0.5718649168,0.5634732000,0.1717944536,0.5441270341,0.0828671118,0.2713752333,0.1474656638,0.0839255913,0.6138061888,0.8000000000
contrastive_mechanism_memory,combined_stress,actuator_lag_shift,drawer_pull_with_stiction,6,96,0.5570800000,0.7395833333,0.7035054405,0.5643272000,0.1623944536,0.5453030341,0.0803161118,0.2699792333,0.1474974958,0.0841471913,0.6149225088,0.8000000000
contrastive_mechanism_memory,combined_stress,actuator_lag_shift,drawer_pull_with_stiction,7,96,0.5570800000,0.5625000000,0.5232335131,0.5651812000,0.1629994536,0.5461288591,0.0839029618,0.2728124000,0.1479858559,0.0845288713,0.6154385288,0.8000000000
contrastive_mechanism_memory,combined_stress,actuator_lag_shift,drawer_pull_with_stiction,8,96,0.5570800000,0.5520833333,0.5122215857,0.5660352000,0.1636044536,0.5469546841,0.0844898118,0.2733122333,0.1484742161,0.0849105513,0.6159545488,0.8000000000
contrastive_mechanism_memory,combined_stress,actuator_lag_shift,drawer_pull_with_stiction,9,96,0.5570800000,0.6770833333,0.6407744283,0.5668892000,0.1642094536,0.5477805091,0.0826391618,0.2659132333,0.1489625762,0.0792892313,0.6084665688,0.8000000000
contrastive_mechanism_memory,combined_stress,tool_geometry_shift,drawer_pull_with_stiction,0,96,0.5570800000,0.5729166667,0.5326855506,0.5610442000,0.1693494536,0.5547966091,0.0871299618,0.2692135667,0.1440715864,0.0836974713,0.6118025688,0.8000000000
contrastive_mechanism_memory,combined_stress,tool_geometry_shift,drawer_pull_with_stiction,1,96,0.5570800000,0.6250000000,0.5815751602,0.5619052000,0.1699594536,0.5416222591,0.0865951618,0.2688414000,0.1448161747,0.0840822313,0.6123228488,0.8000000000
contrastive_mechanism_memory,combined_stress,tool_geometry_shift,drawer_pull_with_stiction,2,96,0.5570800000,0.6770833333,0.6340320725,0.5627662000,0.1705694536,0.5424549091,0.0860603618,0.2684692333,0.1453086370,0.0844669913,0.6128431288,0.8000000000
contrastive_mechanism_memory,combined_stress,tool_geometry_shift,drawer_pull_with_stiction,3,96,0.5570800000,0.6666666667,0.6266182848,0.5636272000,0.1711794536,0.5432875591,0.0806475618,0.2689720667,0.1458010993,0.0848517513,0.6133634088,0.8000000000
contrastive_mechanism_memory,combined_stress,tool_geometry_shift,drawer_pull_with_stiction,4,96,0.5570800000,0.5416666667,0.4992364471,0.5644882000,0.1717894536,0.5441202091,0.0833002618,0.2710790667,0.1462935616,0.0852365113,0.6138836888,0.8000000000
contrastive_mechanism_memory,combined_stress,tool_geometry_shift,drawer_pull_with_stiction,5,96,0.5570800000,0.7083333333,0.6731883105,0.5653492000,0.1623944536,0.5453030341,0.0800026118,0.2691027333,0.1463294958,0.0794581913,0.6150042688,0.8000000000
contrastive_mechanism_memory,combined_stress,tool_geometry_shift,drawer_pull_with_stiction,6,96,0.5570800000,0.6875000000,0.6515939728,0.5662102000,0.1630044536,0.5461356841,0.0807803118,0.2697514000,0.1468219581,0.0798429513,0.6155245488,0.8000000000
contrastive_mechanism_memory,combined_stress,tool_geometry_shift,drawer_pull_with_stiction,7,96,0.5570800000,0.5729166667,0.5347908851,0.5670712000,0.1636144536,0.5469683341,0.0832455118,0.2717125667,0.1473144204,0.0802277113,0.6160448288,0.8000000000
contrastive_mechanism_memory,combined_stress,tool_geometry_shift,drawer_pull_with_stiction,8,96,0.5570800000,0.6041666667,0.5660902974,0.5679322000,0.1642244536,0.5478009841,0.0830857118,0.2716320667,0.1478068827,0.0806124713,0.6085611088,0.8000000000
contrastive_mechanism_memory,combined_stress,tool_geometry_shift,drawer_pull_with_stiction,9,96,0.5570800000,0.6666666667,0.6291259597,0.5687932000,0.1648344536,0.5486336341,0.0823634118,0.2711140667,0.1482993450,0.0809972313,0.6090813888,0.8000000000
contrastive_mechanism_memory,combined_stress,compound_mechanism_shift,drawer_pull_with_stiction,0,96,0.5657200000,0.5937500000,0.5486600981,0.5664588000,0.1718519224,0.5428217427,0.0852831346,0.2718211000,0.1506813451,0.0836105508,0.6126895887,0.8000000000
contrastive_mechanism_memory,combined_stress,compound_mechanism_shift,drawer_pull_with_stiction,1,96,0.5657200000,0.5625000000,0.5236784499,0.5673548000,0.1624819224,0.5440386927,0.0855647346,0.2726306000,0.1427337900,0.0838506308,0.6138314687,0.8000000000
contrastive_mechanism_memory,combined_stress,compound_mechanism_shift,drawer_pull_with_stiction,2,96,0.5657200000,0.5833333333,0.5443808107,0.5682508000,0.1631169224,0.5449054677,0.0856091846,0.2727109333,0.1432467631,0.0842507908,0.6143730487,0.8000000000
contrastive_mechanism_memory,combined_stress,compound_mechanism_shift,drawer_pull_with_stiction,3,96,0.5657200000,0.6458333333,0.6073981715,0.5691468000,0.1637519224,0.5457722427,0.0849036346,0.2722079333,0.1437597361,0.0846509508,0.6149146287,0.8000000000
contrastive_mechanism_memory,combined_stress,compound_mechanism_shift,drawer_pull_with_stiction,4,96,0.5657200000,0.6666666667,0.6301415522,0.5700428000,0.1643869224,0.5466390177,0.0849480846,0.2662852667,0.1442727092,0.0850511108,0.6074522087,0.8000000000
contrastive_mechanism_memory,combined_stress,compound_mechanism_shift,drawer_pull_with_stiction,5,96,0.5657200000,0.7083333333,0.6720014130,0.5709388000,0.1650219224,0.5475057927,0.0846175346,0.2660739333,0.1447856822,0.0854512708,0.6079937887,0.8000000000
contrastive_mechanism_memory,combined_stress,compound_mechanism_shift,drawer_pull_with_stiction,6,96,0.5657200000,0.6354166667,0.5974950237,0.5718348000,0.1656569224,0.5483725677,0.0863494846,0.2674667667,0.1452986553,0.0798484308,0.6085353687,0.8000000000
contrastive_mechanism_memory,combined_stress,compound_mechanism_shift,drawer_pull_with_stiction,7,96,0.5657200000,0.6041666667,0.5669444545,0.5587238000,0.1662919224,0.5492393427,0.0813284346,0.2682762667,0.1458116283,0.0802485908,0.6079563887,0.8000000000
contrastive_mechanism_memory,combined_stress,compound_mechanism_shift,drawer_pull_with_stiction,8,96,0.5657200000,0.6354166667,0.5982255652,0.5596198000,0.1669269224,0.5501061177,0.0811853846,0.2682107667,0.1463246014,0.0806487508,0.6084979687,0.8000000000
contrastive_mechanism_memory,combined_stress,compound_mechanism_shift,drawer_pull_with_stiction,9,96,0.5657200000,0.6354166667,0.5977704260,0.5605158000,0.1675619224,0.5509728927,0.0816048346,0.2685827667,0.1468375744,0.0810489108,0.6090395487,0.8000000000
contrastive_mechanism_memory,combined_stress,source_matched,peg_insert_contact_search,0,96,0.5540320000,0.5625000000,0.5195638920,0.5672680800,0.1666474854,0.5275076740,0.0833993240,0.2674349600,0.1471988787,0.0823415118,0.6107433973,0.8000000000
contrastive_mechanism_memory,combined_stress,source_matched,peg_insert_contact_search,1,96,0.5540320000,0.6041666667,0.5614603558,0.5680940800,0.1672324854,0.5283061990,0.0830352740,0.2671936267,0.1476708303,0.0827108718,0.6112423773,0.8000000000
contrastive_mechanism_memory,combined_stress,source_matched,peg_insert_contact_search,2,96,0.5540320000,0.6041666667,0.5610418197,0.5689200800,0.1678174854,0.5291047240,0.0834212240,0.2675356267,0.1481427818,0.0830802318,0.6117413573,0.8000000000
contrastive_mechanism_memory,combined_stress,source_matched,peg_insert_contact_search,3,96,0.5540320000,0.5729166667,0.5288870335,0.5697460800,0.1684024854,0.5299032490,0.0843696740,0.2683151267,0.1486147334,0.0834495918,0.6122403373,0.8000000000
contrastive_mechanism_memory,combined_stress,source_matched,peg_insert_contact_search,4,96,0.5540320000,0.5416666667,0.4967322474,0.5705720800,0.1689874854,0.5307017740,0.0853181240,0.2690946267,0.1490866849,0.0838189518,0.6127393173,0.8000000000
contrastive_mechanism_memory,combined_stress,source_matched,peg_insert_contact_search,5,96,0.5540320000,0.6458333333,0.5985339085,0.5713980800,0.1695724854,0.5174932990,0.0838290740,0.2679782933,0.1498107625,0.0841883118,0.6132382973,0.8000000000
contrastive_mechanism_memory,combined_stress,source_matched,peg_insert_contact_search,6,96,0.5540320000,0.5520833333,0.5049876623,0.5722240800,0.1701574854,0.5182918240,0.0859025240,0.2696327933,0.1422787140,0.0845576718,0.6137372773,0.8000000000
contrastive_mechanism_memory,combined_stress,source_matched,peg_insert_contact_search,7,96,0.5540320000,0.6354166667,0.5891991262,0.5730500800,0.1707424854,0.5190903490,0.0847884740,0.2688081267,0.1427506656,0.0849270318,0.6142362573,0.8000000000
contrastive_mechanism_memory,combined_stress,source_matched,peg_insert_contact_search,8,96,0.5540320000,0.5625000000,0.5127683600,0.5598690800,0.1713274854,0.5198888740,0.0864869240,0.2701709600,0.1432226171,0.0792933918,0.6136146773,0.8000000000
contrastive_mechanism_memory,combined_stress,source_matched,peg_insert_contact_search,9,96,0.5540320000,0.5937500000,0.5492147749,0.5606950800,0.1619074854,0.5210375740,0.0856100240,0.2700754600,0.1432380405,0.0795026718,0.6147139573,0.8000000000
contrastive_mechanism_memory,combined_stress,friction_mismatch,peg_insert_contact_search,0,96,0.5540320000,0.5208333333,0.4768340960,0.5726790800,0.1688474854,0.5305106740,0.0836253240,0.2723442933,0.1463398247,0.0806907118,0.6128042773,0.8000000000
contrastive_mechanism_memory,combined_stress,friction_mismatch,peg_insert_contact_search,1,96,0.5540320000,0.5833333333,0.5343487962,0.5595190800,0.1694474854,0.5173226740,0.0828963240,0.2718202933,0.1470762087,0.0810693118,0.6121954773,0.8000000000
contrastive_mechanism_memory,combined_stress,friction_mismatch,peg_insert_contact_search,2,96,0.5540320000,0.6354166667,0.5868130291,0.5603660800,0.1700474854,0.5181416740,0.0823548240,0.2714421267,0.1475604667,0.0814479118,0.6127072373,0.8000000000
contrastive_mechanism_memory,combined_stress,friction_mismatch,peg_insert_contact_search,3,96,0.5540320000,0.5416666667,0.4911747620,0.5612130800,0.1706474854,0.5189606740,0.0844383240,0.2731056267,0.1480447247,0.0818265118,0.6132189973,0.8000000000
contrastive_mechanism_memory,combined_stress,friction_mismatch,peg_insert_contact_search,4,96,0.5540320000,0.7187500000,0.6705839950,0.5620600800,0.1712474854,0.5197796740,0.0816468240,0.2709774600,0.1485289827,0.0822051118,0.6137307573,0.8000000000
contrastive_mechanism_memory,combined_stress,friction_mismatch,peg_insert_contact_search,5,96,0.5540320000,0.5625000000,0.5186429489,0.5629070800,0.1618424854,0.5209488490,0.0841549740,0.2675129600,0.1485567126,0.0824236318,0.6148428173,0.8000000000
contrastive_mechanism_memory,combined_stress,friction_mismatch,peg_insert_contact_search,6,96,0.5540320000,0.6041666667,0.5605284319,0.5637540800,0.1624424854,0.5217678490,0.0838009740,0.2672806267,0.1490409706,0.0828022318,0.6153545773,0.8000000000
