stress_level,method,seed,mean_success_rate,ci95_success_rate,mean_utility,ci95_utility,mean_mechanism_precision,ci95_mechanism_precision,mean_incompatible_retrieval_rate,ci95_incompatible_retrieval_rate,mean_recovery_success,ci95_recovery_success,mean_damage_rate,ci95_damage_rate,mean_query_cost,ci95_query_cost,mean_regret,ci95_regret,mean_calibration_error,ci95_calibration_error,mean_retrieval_coverage,ci95_retrieval_coverage,groups,episodes_per_group
0.8000000000,learned_expected_utility_retrieval,8,0.6098958333,0.0118130925,0.5694255022,0.0120360731,0.5724057975,0.0008462981,0.1604973626,0.0006430981,0.5527908443,0.0028410781,0.0823022654,0.0004236757,0.2940630408,0.0004285228,0.1431471061,0.0004972253,0.0802111343,0.0004087112,0.6220166220,0.0005806417,80,96
0.8000000000,learned_expected_utility_retrieval,9,0.6049479167,0.0125382935,0.5641713171,0.0125472015,0.5720810850,0.0008767214,0.1608857376,0.0006393965,0.5527957137,0.0028743312,0.0825705016,0.0004548159,0.2938310742,0.0004235395,0.1431670453,0.0005178026,0.0800091483,0.0003839798,0.6218778425,0.0005553447,80,96
0.8000000000,model_predictive_retrieval_arbitration,0,0.6089843750,0.0112821611,0.5826210426,0.0112972827,0.5832415225,0.0008620564,0.1517822479,0.0006446158,0.5644667858,0.0028572671,0.0800578886,0.0004426140,0.2858073763,0.0004024358,0.1370099590,0.0005306554,0.0780577425,0.0003673063,0.6385182869,0.0005410725,80,96
0.8000000000,model_predictive_retrieval_arbitration,1,0.6119791667,0.0121412964,0.5856602261,0.0123663459,0.5834700725,0.0008573489,0.1518154354,0.0006364334,0.5641619118,0.0029895306,0.0800202180,0.0004581556,0.2856262867,0.0004422381,0.1369354402,0.0005030962,0.0783873360,0.0003704206,0.6387612297,0.0005327994,80,96
0.8000000000,model_predictive_retrieval_arbitration,2,0.6251302083,0.0103271297,0.5989672212,0.0102889612,0.5836986225,0.0008376927,0.1520987479,0.0006244611,0.5643735458,0.0028779554,0.0798172436,0.0004285275,0.2853030096,0.0003914295,0.1370629798,0.0005024471,0.0784958190,0.0003851474,0.6385889649,0.0005187637,80,96
0.8000000000,model_predictive_retrieval_arbitration,3,0.6196614583,0.0128254743,0.5936512965,0.0129386926,0.5841022600,0.0008459420,0.1517567479,0.0006227260,0.5647821533,0.0028742249,0.0799056536,0.0004761452,0.2853904846,0.0004090096,0.1373589349,0.0005050861,0.0782941470,0.0003894576,0.6384682259,0.0005272882,80,96
0.8000000000,model_predictive_retrieval_arbitration,4,0.6236979167,0.0117541817,0.5976137033,0.0117707048,0.5843308100,0.0008528564,0.1520400604,0.0006317311,0.5646436124,0.0028841006,0.0798667417,0.0004503813,0.2853448867,0.0003799582,0.1372926777,0.0005150582,0.0784026300,0.0003995361,0.6385961112,0.0005205470,80,96
0.8000000000,model_predictive_retrieval_arbitration,5,0.6092447917,0.0116562430,0.5828138595,0.0117093300,0.5843842725,0.0008782123,0.1519481854,0.0006321984,0.5639929405,0.0028370026,0.0799092667,0.0004386855,0.2858582929,0.0003813706,0.1374188554,0.0004952053,0.0783550350,0.0004071443,0.6386324507,0.0005385866,80,96
0.8000000000,model_predictive_retrieval_arbitration,6,0.6204427083,0.0115245065,0.5942570522,0.0116517989,0.5840875600,0.0009068551,0.1519813729,0.0006445187,0.5642133289,0.0027811560,0.0795738649,0.0004434085,0.2857124346,0.0003764391,0.1374349319,0.0004975119,0.0784595160,0.0004135636,0.6386332724,0.0005307171,80,96
0.8000000000,model_predictive_retrieval_arbitration,7,0.6227864583,0.0108150398,0.5962812413,0.0108557208,0.5836157600,0.0009198589,0.1521396229,0.0006579347,0.5637289902,0.0026992598,0.0796317049,0.0004023653,0.2858406096,0.0003849181,0.1373692712,0.0004990007,0.0779656980,0.0003940441,0.6386125834,0.0005190090,80,96
0.8000000000,model_predictive_retrieval_arbitration,8,0.6186197917,0.0125893137,0.5922735153,0.0126780044,0.5834941350,0.0009013763,0.1517976229,0.0006671555,0.5637874227,0.0026074688,0.0796216399,0.0004727014,0.2858348179,0.0004343970,0.1373713794,0.0005082066,0.0780641760,0.0003866922,0.6386499234,0.0005242851,80,96
0.8000000000,model_predictive_retrieval_arbitration,9,0.6078125000,0.0117862623,0.5812621142,0.0117736006,0.5837226850,0.0009047991,0.1518308104,0.0006591185,0.5641828986,0.0027881508,0.0800575192,0.0004009647,0.2859970325,0.0004327924,0.1373843043,0.0005113710,0.0780185820,0.0003760434,0.6387928162,0.0005386795,80,96
0.8000000000,oracle_mechanism_retrieval,0,0.7717447917,0.0108546078,0.8937945028,0.0109038274,0.7242600225,0.0007724395,0.0642858931,0.0006380339,0.6721354082,0.0028827059,0.0501249563,0.0004000794,0.1902700929,0.0004385380,0.0910964878,0.0005510992,0.0505789383,0.0003885224,0.8450246482,0.0004867041,80,96
0.8000000000,oracle_mechanism_retrieval,1,0.7859375000,0.0102720978,0.9083963607,0.0102694428,0.7247547475,0.0007924574,0.0640089556,0.0006381728,0.6726328261,0.0028582520,0.0499780894,0.0004105115,0.1900463075,0.0004248316,0.0911456721,0.0005473672,0.0505674198,0.0003740892,0.8452594925,0.0004764718,80,96
0.8000000000,oracle_mechanism_retrieval,2,0.7765625000,0.0097245740,0.8985077744,0.0096584280,0.7248992975,0.0008502129,0.0639821431,0.0006349929,0.6724211395,0.0028231689,0.0501979125,0.0004315345,0.1902275075,0.0004347588,0.0912188759,0.0005438281,0.0505599033,0.0003547939,0.8451511652,0.0004802486,80,96
0.8000000000,oracle_mechanism_retrieval,3,0.7800781250,0.0110222343,0.9022939760,0.0109645467,0.7246936725,0.0009153177,0.0640803931,0.0006366313,0.6725552507,0.0027764069,0.0499693463,0.0004637207,0.1903032763,0.0004231383,0.0909913332,0.0004984244,0.0506294253,0.0003499945,0.8454075202,0.0004969753,80,96
0.8000000000,oracle_mechanism_retrieval,4,0.7795572917,0.0110189427,0.9016576817,0.0110778829,0.7246631350,0.0009322740,0.0639285181,0.0006287051,0.6719977664,0.0027503742,0.0500960775,0.0004202784,0.1904355554,0.0004336368,0.0911651835,0.0004861753,0.0508450203,0.0003538444,0.8450925897,0.0005142437,80,96
0.8000000000,oracle_mechanism_retrieval,5,0.7752604167,0.0120446232,0.8971723213,0.0119557238,0.7244575100,0.0009579891,0.0641518306,0.0006326711,0.6719524129,0.0027385127,0.0500168906,0.0004808128,0.1904706242,0.0003759491,0.0912466489,0.0004843164,0.0509165433,0.0003675730,0.8450412910,0.0005213108,80,96
0.8000000000,oracle_mechanism_retrieval,6,0.7855468750,0.0110264222,0.9078038375,0.0109929862,0.7246020600,0.0009762510,0.0642500806,0.0006370592,0.6720865242,0.0027171589,0.0496664494,0.0004408502,0.1904516013,0.0004325101,0.0913192562,0.0004958290,0.0507609528,0.0003702823,0.8453256600,0.0005265875,80,96
0.8000000000,oracle_mechanism_retrieval,7,0.7812500000,0.0100586334,0.9033428735,0.0101301795,0.7235209975,0.0010156993,0.0642232681,0.0006503722,0.6725751876,0.0026459891,0.0495697538,0.0004588723,0.1904116325,0.0004090034,0.0914799037,0.0005014146,0.0509785488,0.0003717246,0.8449191837,0.0005235381,80,96
0.8000000000,oracle_mechanism_retrieval,8,0.7835937500,0.0105137302,0.9057689324,0.0104801580,0.7234904600,0.0009978171,0.0638212681,0.0006570378,0.6720264576,0.0027385722,0.0496274138,0.0004185302,0.1903537325,0.0004169161,0.0912421408,0.0004961999,0.0508899918,0.0003774313,0.8451195107,0.0005216856,80,96
0.8000000000,oracle_mechanism_retrieval,9,0.7756510417,0.0096362992,0.8979486451,0.0096638140,0.7227595725,0.0009359032,0.0635443306,0.0006409514,0.6723487879,0.0027068943,0.0496538719,0.0004359714,0.1906649554,0.0003968749,0.0913945267,0.0004856711,0.0510285483,0.0003862743,0.8452563060,0.0005285764,80,96
0.8000000000,proposed_mechanism_retrieval_controller_v4,0,0.6402343750,0.0127994781,0.6438736402,0.0129329309,0.5965578725,0.0008687728,0.1352802388,0.0006167962,0.5689684061,0.0028267890,0.0737896355,0.0004407580,0.2441980512,0.0004191996,0.1305527394,0.0005099047,0.0768253978,0.0003850571,0.6704302655,0.0005328700,80,96
0.8000000000,proposed_mechanism_retrieval_controller_v4,1,0.6356770833,0.0126909661,0.6390535780,0.0128284614,0.5962891600,0.0009140392,0.1352083638,0.0006308084,0.5686952093,0.0027934707,0.0740426230,0.0004547674,0.2445098783,0.0003912038,0.1302888226,0.0005076187,0.0767901228,0.0003827593,0.6704556310,0.0005042357,80,96
0.8000000000,proposed_mechanism_retrieval_controller_v4,2,0.6406250000,0.0105326898,0.6436579187,0.0105774396,0.5961955350,0.0009235171,0.1355116763,0.0006280512,0.5687590558,0.0028678740,0.0742258173,0.0004031124,0.2445385575,0.0003853046,0.1306360224,0.0005180464,0.0766858133,0.0003664012,0.6705725422,0.0004928303,80,96
0.8000000000,proposed_mechanism_retrieval_controller_v4,3,0.6419270833,0.0125519630,0.6448597305,0.0125417702,0.5954015600,0.0009506432,0.1351896763,0.0006555311,0.5688447883,0.0028970466,0.0744308648,0.0004128677,0.2445432408,0.0004134931,0.1307545892,0.0005376802,0.0767966113,0.0003564387,0.6707709942,0.0004906298,80,96
0.8000000000,proposed_mechanism_retrieval_controller_v4,4,0.6428385417,0.0103952422,0.6458584358,0.0106175660,0.5954830225,0.0009322180,0.1348676763,0.0006617141,0.5689305208,0.0028231203,0.0745679061,0.0004008951,0.2445533929,0.0004337523,0.1307731061,0.0005525461,0.0769824468,0.0003476662,0.6707393312,0.0005261736,80,96
0.8000000000,proposed_mechanism_retrieval_controller_v4,5,0.6423177083,0.0106258556,0.6455584798,0.0107683749,0.5953893975,0.0009076299,0.1349208638,0.0006569677,0.5691782093,0.0028196248,0.0743818042,0.0004150096,0.2444335221,0.0004117970,0.1306054911,0.0005564676,0.0772493228,0.0003468232,0.6707712000,0.0005420832,80,96
0.8000000000,proposed_mechanism_retrieval_controller_v4,6,0.6404947917,0.0108229649,0.6437393747,0.0108389493,0.5951206850,0.0008818353,0.1349740513,0.0006391917,0.5689006352,0.0026435809,0.0743692148,0.0004589128,0.2442568429,0.0004473548,0.1303472809,0.0005549415,0.0771410113,0.0003665077,0.6706890117,0.0005318812,80,96
0.8000000000,proposed_mechanism_retrieval_controller_v4,7,0.6471354167,0.0118157443,0.6505213612,0.0118413347,0.5960775850,0.0008807338,0.1351523013,0.0006420154,0.5684435965,0.0027525091,0.0741379986,0.0004319466,0.2442618242,0.0004578900,0.1300979288,0.0005510965,0.0773348508,0.0003715121,0.6704972687,0.0005150685,80,96
0.8000000000,proposed_mechanism_retrieval_controller_v4,8,0.6390625000,0.0122688300,0.6421419609,0.0124208485,0.5958088725,0.0008984272,0.1353305513,0.0006403814,0.5685118202,0.0027488971,0.0744717761,0.0004553349,0.2443227200,0.0004687411,0.1300392220,0.0005279921,0.0770784653,0.0003958575,0.6705076267,0.0005087439,80,96
0.8000000000,proposed_mechanism_retrieval_controller_v4,9,0.6399739583,0.0123103891,0.6430143730,0.0125264641,0.5957152475,0.0008870888,0.1353837388,0.0006539250,0.5685844211,0.0029496853,0.0744850055,0.0004332771,0.2444079096,0.0004372887,0.1299748087,0.0005019483,0.0770451913,0.0004057748,0.6705394955,0.0005256366,80,96
0.8000000000,retrieved_context_behavior_clone,0,0.4627604167,0.0128500386,0.2892830901,0.0130012449,0.4550656850,0.0009475202,0.3143277894,0.0006335850,0.4258082294,0.0028929382,0.1209262078,0.0004668161,0.2338977492,0.0004704159,0.1927312124,0.0005102172,0.1227164461,0.0003823498,0.6333288374,0.0005419516,80,96
0.8000000000,retrieved_context_behavior_clone,1,0.4686197917,0.0135238472,0.2946598572,0.0136617123,0.4543767975,0.0009460795,0.3148312269,0.0006285042,0.4256199841,0.0028480098,0.1211520421,0.0004741650,0.2335084804,0.0004342594,0.1931520055,0.0005068348,0.1225853386,0.0003780773,0.6332460702,0.0005106691,80,96
0.8000000000,retrieved_context_behavior_clone,2,0.4479166667,0.0123593485,0.2741035157,0.0124118049,0.4545633475,0.0009465256,0.3143341644,0.0006374905,0.4256418437,0.0028326347,0.1211856665,0.0004586040,0.2338662742,0.0004010988,0.1930237442,0.0005052566,0.1225132606,0.0003652906,0.6333934179,0.0005102692,80,96
0.8000000000,retrieved_context_behavior_clone,3,0.4631510417,0.0123323362,0.2892739475,0.0124334219,0.4545748100,0.0009398306,0.3145874769,0.0006404700,0.4254623528,0.0028277371,0.1211502046,0.0004424691,0.2335708679,0.0003748461,0.1931329741,0.0004951124,0.1226783011,0.0003527383,0.6334817362,0.0005018973,80,96
0.8000000000,retrieved_context_behavior_clone,4,0.4597656250,0.0115639283,0.2856120404,0.0116682990,0.4544111850,0.0009073553,0.3148407894,0.0006534327,0.4256330369,0.0028129551,0.1212998240,0.0004163014,0.2336111762,0.0003909779,0.1934360009,0.0005010028,0.1227683041,0.0003548738,0.6337561474,0.0005189132,80,96
0.8000000000,retrieved_context_behavior_clone,5,0.4569010417,0.0110744695,0.2831804428,0.0111196727,0.4544226475,0.0008854740,0.3144687894,0.0006665703,0.4261757819,0.0028358032,0.1211711840,0.0004345965,0.2339443429,0.0003893441,0.1928037414,0.0005177216,0.1228483021,0.0003562201,0.6334817844,0.0005095344,80,96
0.8000000000,retrieved_context_behavior_clone,6,0.4609375000,0.0115225390,0.2872278816,0.0117215002,0.4547842850,0.0008818845,0.3140967894,0.0006667055,0.4251427394,0.0025915959,0.1209933628,0.0004417586,0.2338807450,0.0003867545,0.1931002962,0.0005210377,0.1230783751,0.0003634758,0.6337356854,0.0005170398,80,96
0.8000000000,retrieved_context_behavior_clone,7,0.4587239583,0.0118829213,0.2849871225,0.0119438452,0.4549708350,0.0008752041,0.3144751644,0.0006630487,0.4253090462,0.0025791046,0.1209805678,0.0004584426,0.2339046471,0.0004134293,0.1928087296,0.0005226786,0.1230953416,0.0003758644,0.6338305069,0.0005211679,80,96
0.8000000000,retrieved_context_behavior_clone,8,0.4548177083,0.0115935490,0.2809050469,0.0116724510,0.4548072100,0.0008644078,0.3146034144,0.0006769543,0.4258342825,0.0026338857,0.1212058453,0.0004185083,0.2340272846,0.0004196006,0.1929996966,0.0005175131,0.1230332686,0.0003888196,0.6336121719,0.0005258177,80,96
0.8000000000,retrieved_context_behavior_clone,9,0.4428385417,0.0120293836,0.2685253385,0.0121273893,0.4546435850,0.0008585557,0.3147316644,0.0006916835,0.4249588187,0.0027501906,0.1212762853,0.0003919825,0.2341879054,0.0004148677,0.1930157762,0.0005264162,0.1229711956,0.0003985016,0.6332937869,0.0005043411,80,96
0.8000000000,test_time_retrieval_adaptation,0,0.5468750000,0.0110759955,0.4627106361,0.0110786105,0.5355862725,0.0008645489,0.1950608346,0.0006324877,0.5127195478,0.0027041361,0.0912112459,0.0003849547,0.3042853325,0.0003889903,0.1590968957,0.0005312727,0.0902426499,0.0003996250,0.5575766017,0.0005016221,80,96
0.8000000000,test_time_retrieval_adaptation,1,0.5524739583,0.0096874970,0.4683584026,0.0097993306,0.5357588225,0.0008509734,0.1949289596,0.0006224416,0.5125395384,0.0026950760,0.0911661834,0.0004201609,0.3041938596,0.0003490936,0.1592808515,0.0005283053,0.0899453024,0.0004119637,0.5570926182,0.0005423943,80,96
0.8000000000,test_time_retrieval_adaptation,2,0.5501302083,0.0123811755,0.4657550497,0.0124060952,0.5361064600,0.0008506032,0.1951722721,0.0006253729,0.5123463975,0.0027748306,0.0913653903,0.0004339971,0.3045137346,0.0003794597,0.1589816771,0.0005002291,0.0899541079,0.0004081684,0.5568002305,0.0005237012,80,96
0.8000000000,test_time_retrieval_adaptation,3,0.5488281250,0.0126837856,0.4644071706,0.0127502778,0.5364540975,0.0008639694,0.1954155846,0.0006265790,0.5121532565,0.0029475759,0.0911706597,0.0004710162,0.3045939138,0.0003695381,0.1590827027,0.0005046581,0.0897378009,0.0003967704,0.5572081927,0.0005163917,80,96
0.8000000000,test_time_retrieval_adaptation,4,0.5437500000,0.0116018307,0.4597266276,0.0116382784,0.5362764725,0.0009180743,0.1947834596,0.0006430689,0.5128661934,0.0029505915,0.0910576547,0.0004608504,0.3048770325,0.0003666192,0.1591280242,0.0005143821,0.0898076369,0.0003923666,0.5572264602,0.0005411062,80,96
0.8000000000,test_time_retrieval_adaptation,5,0.5480468750,0.0129202614,0.4637415960,0.0129204383,0.5360988475,0.0009564897,0.1950267721,0.0006459714,0.5124979650,0.0030244120,0.0910622928,0.0004615776,0.3050289013,0.0003747216,0.1591321514,0.0005199812,0.0897414049,0.0003914922,0.5571922015,0.0005425805,80,96
0.8000000000,test_time_retrieval_adaptation,6,0.5477864583,0.0113622595,0.4636969431,0.0114184011,0.5359212225,0.0009654557,0.1946447721,0.0006452677,0.5132021475,0.0030231391,0.0911802278,0.0004836843,0.3051695346,0.0003500089,0.1590888361,0.0004986625,0.0897402054,0.0003757165,0.5574956115,0.0005588888,80,96
0.8000000000,test_time_retrieval_adaptation,7,0.5410156250,0.0123878326,0.4563872403,0.0123485621,0.5350432475,0.0009388958,0.1948880846,0.0006435594,0.5123086565,0.0029487032,0.0913090472,0.0003858559,0.3051762013,0.0003980741,0.1591024180,0.0005002561,0.0897490109,0.0003641808,0.5568050247,0.0005442414,80,96
0.8000000000,test_time_retrieval_adaptation,8,0.5468750000,0.0126442364,0.4627029455,0.0127404070,0.5352157975,0.0009100735,0.1948812721,0.0006512784,0.5129997075,0.0029087921,0.0911179765,0.0004298415,0.3048559700,0.0004267148,0.1589761725,0.0005032962,0.0899038894,0.0003642373,0.5571139375,0.0005403408,80,96
0.8000000000,test_time_retrieval_adaptation,9,0.5451822917,0.0121762508,0.4609760868,0.0122062346,0.5355634350,0.0008939909,0.1949995221,0.0006410133,0.5131611187,0.0028728569,0.0911466353,0.0004366881,0.3048665804,0.0004341901,0.1591652384,0.0005007373,0.0899857314,0.0003744768,0.5569291035,0.0005065995,80,96
1.0000000000,action_conditioned_mechanism_retrieval_v5,0,0.6972656250,0.0125885278,0.7400867025,0.0126595091,0.6451027125,0.0008590133,0.1090400652,0.0006105053,0.6213227027,0.0029516027,0.0702881108,0.0004554112,0.2340754812,0.0004327709,0.1230669943,0.0005277303,0.0679980635,0.0003659125,0.7198965631,0.0005191380,80,96
1.0000000000,action_conditioned_mechanism_retrieval_v5,1,0.6897135417,0.0114490005,0.7321500100,0.0114916973,0.6451771750,0.0008527427,0.1092133152,0.0006150381,0.6205086640,0.0029549282,0.0703840508,0.0004409073,0.2342761604,0.0004266860,0.1230199432,0.0005224480,0.0682638605,0.0003675013,0.7201307751,0.0005079919,80,96
1.0000000000,action_conditioned_mechanism_retrieval_v5,2,0.6858072917,0.0113666123,0.7285979496,0.0114446379,0.6456018125,0.0008551248,0.1087612527,0.0006106437,0.6205919487,0.0029746428,0.0702205189,0.0004385059,0.2343507604,0.0004312991,0.1230286513,0.0005047918,0.0682945400,0.0003836116,0.7202304198,0.0005225782,80,96
1.0000000000,action_conditioned_mechanism_retrieval_v5,3,0.6880208333,0.0106627625,0.7307836905,0.0107466102,0.6455011875,0.0008829910,0.1093096902,0.0006137048,0.6209903908,0.0029459823,0.0702419783,0.0004773722,0.2341896083,0.0004143999,0.1226765090,0.0004799737,0.0683412275,0.0003878843,0.7202280136,0.0005071442,80,96
1.0000000000,action_conditioned_mechanism_retrieval_v5,4,0.6940104167,0.0114471641,0.7366912718,0.0115362738,0.6457507375,0.0008881023,0.1093578777,0.0006386270,0.6208810793,0.0028551896,0.0701604514,0.0004556025,0.2342007042,0.0003938160,0.1231113951,0.0004740924,0.0682298360,0.0003973653,0.7202836363,0.0005334791,80,96
1.0000000000,action_conditioned_mechanism_retrieval_v5,5,0.6986979167,0.0108216318,0.7410707149,0.0107968646,0.6454750250,0.0009101430,0.1091559402,0.0006465589,0.6199050846,0.0027387425,0.0702349283,0.0004058690,0.2343050667,0.0004219261,0.1232504758,0.0004740617,0.0681894800,0.0004022379,0.7202121956,0.0005102732,80,96
1.0000000000,action_conditioned_mechanism_retrieval_v5,6,0.6889322917,0.0124854142,0.7311871793,0.0125920764,0.6451993125,0.0009071727,0.1092041277,0.0006590004,0.6201459480,0.0027245363,0.0702869202,0.0004217995,0.2344616979,0.0004240228,0.1233789087,0.0004900031,0.0681531260,0.0004051880,0.7206259973,0.0005071621,80,96
1.0000000000,action_conditioned_mechanism_retrieval_v5,7,0.6904947917,0.0117138165,0.7330119983,0.0117283484,0.6452737750,0.0008991789,0.1092523152,0.0006667966,0.6200366365,0.0025267257,0.0699849308,0.0004498246,0.2341595854,0.0004359554,0.1233135447,0.0004923457,0.0679666970,0.0004055391,0.7200673131,0.0005343044,80,96
1.0000000000,action_conditioned_mechanism_retrieval_v5,8,0.6937500000,0.0107410326,0.7363180445,0.0108318519,0.6451731500,0.0009006919,0.1089253152,0.0006864918,0.6201155440,0.0025532795,0.0700764346,0.0004815071,0.2341339250,0.0004109269,0.1235280594,0.0004963284,0.0678493025,0.0003935834,0.7203175331,0.0005326278,80,96
1.0000000000,action_conditioned_mechanism_retrieval_v5,9,0.7018229167,0.0119213309,0.7449850733,0.0120535893,0.6452476125,0.0008995597,0.1084732527,0.0006520300,0.6201988287,0.0026771157,0.0696972777,0.0004621190,0.2338157042,0.0003873919,0.1234367175,0.0005280537,0.0680300570,0.0003890666,0.7204892138,0.0005268782,80,96
1.0000000000,conformal_retrieval_filter,0,0.4587239583,0.0112440977,0.3390307450,0.0114309164,0.4990918625,0.0010116496,0.2339866435,0.0006486340,0.4802961225,0.0026617813,0.1048724588,0.0004398712,0.2795094146,0.0003900829,0.1784209188,0.0005017550,0.1021681713,0.0003790188,0.5260458504,0.0005094225,80,96
1.0000000000,conformal_retrieval_filter,1,0.4606770833,0.0118413937,0.3408433019,0.0121610291,0.4985360625,0.0009692373,0.2339598310,0.0006557389,0.4797342609,0.0026851556,0.1048883757,0.0004661604,0.2794569833,0.0004266296,0.1782002757,0.0004952082,0.1023107298,0.0003858264,0.5259815451,0.0005049013,80,96
1.0000000000,conformal_retrieval_filter,2,0.4727864583,0.0121195136,0.3533038821,0.0121641761,0.4985055250,0.0009215393,0.2335578310,0.0006296898,0.4800609684,0.0028315535,0.1046952169,0.0004625603,0.2794124396,0.0004351451,0.1783469550,0.0004932128,0.1022221728,0.0003909744,0.5262819221,0.0005178315,80,96
1.0000000000,conformal_retrieval_filter,3,0.4514322917,0.0112411644,0.3314289462,0.0112772073,0.4982999000,0.0008747531,0.2340312685,0.0006233119,0.4801819481,0.0029285959,0.1050156075,0.0004138653,0.2796112729,0.0004231520,0.1785367320,0.0004826906,0.1022976978,0.0003989674,0.5262156159,0.0005443968,80,96
1.0000000000,conformal_retrieval_filter,4,0.4639322917,0.0124864707,0.3439661246,0.0125545935,0.4982693625,0.0008337641,0.2341295185,0.0006408664,0.4801409719,0.0029981221,0.1048504350,0.0004357106,0.2794862229,0.0004269193,0.1787125408,0.0004749557,0.1019920323,0.0004048898,0.5258856779,0.0005305154,80,96
1.0000000000,conformal_retrieval_filter,5,0.4673177083,0.0099647149,0.3476219601,0.0100841310,0.4987640875,0.0008162367,0.2337275185,0.0006246674,0.4802925919,0.0030383325,0.1048143075,0.0004043175,0.2795638146,0.0004286479,0.1787623217,0.0005119382,0.1021285878,0.0004088299,0.5256277759,0.0005296572,80,96
1.0000000000,conformal_retrieval_filter,6,0.4602864583,0.0121933016,0.3404169520,0.0121437766,0.4983833750,0.0007607453,0.2339508310,0.0006364599,0.4802472384,0.0030181190,0.1050094519,0.0004295785,0.2794120521,0.0004136812,0.1785436371,0.0005252613,0.1021250733,0.0004068752,0.5259626701,0.0005287617,80,96
1.0000000000,conformal_retrieval_filter,7,0.4557291667,0.0132180466,0.3356844537,0.0134315557,0.4990531875,0.0007564242,0.2340490810,0.0006465097,0.4802062622,0.0028977957,0.1052263482,0.0004573647,0.2795258042,0.0004513634,0.1787194459,0.0005272854,0.1020445203,0.0004015587,0.5261890101,0.0005243364,80,96
1.0000000000,conformal_retrieval_filter,8,0.4627604167,0.0121373573,0.3431111634,0.0123037498,0.4991977375,0.0007622014,0.2338972060,0.0006546805,0.4801740403,0.0027977892,0.1049169919,0.0004569802,0.2794022792,0.0004398937,0.1783835915,0.0005379125,0.1017348528,0.0003916169,0.5257880366,0.0005139175,80,96
1.0000000000,conformal_retrieval_filter,9,0.4606770833,0.0110818000,0.3407773390,0.0113688569,0.4998675500,0.0007669526,0.2342455810,0.0006553985,0.4799492222,0.0028445772,0.1051819032,0.0004167333,0.2794813958,0.0004427290,0.1781737651,0.0005551504,0.1018834143,0.0003811022,0.5260994191,0.0005057242,80,96
1.0000000000,contrastive_mechanism_memory,0,0.5563802083,0.0108150398,0.4969016905,0.0108655309,0.5553875250,0.0008487901,0.1798091317,0.0006067082,0.5352436979,0.0027412306,0.0924349830,0.0004346455,0.2751502896,0.0004161692,0.1581442244,0.0005250524,0.0884873686,0.0003980058,0.5937294541,0.0005174986,80,96
1.0000000000,contrastive_mechanism_memory,1,0.5550781250,0.0120633296,0.4956644673,0.0122613427,0.5555460750,0.0008395575,0.1799173817,0.0006222911,0.5355665466,0.0027561887,0.0925999855,0.0004645134,0.2750743938,0.0004081763,0.1578216843,0.0005237600,0.0881878631,0.0004089417,0.5938222431,0.0005210731,80,96
1.0000000000,contrastive_mechanism_memory,2,0.5630208333,0.0122354542,0.5035449044,0.0121733503,0.5551793625,0.0008288960,0.1800256317,0.0006206766,0.5350139579,0.0028642519,0.0922984317,0.0003886816,0.2750941833,0.0004477157,0.1578150522,0.0005179202,0.0882635451,0.0004070905,0.5937729611,0.0005266092,80,96
1.0000000000,contrastive_mechanism_memory,3,0.5589843750,0.0112821611,0.4993765597,0.0114370330,0.5553379125,0.0008355748,0.1798837567,0.0006286624,0.5346452110,0.0030968282,0.0924951442,0.0004285144,0.2750565688,0.0004130173,0.1578939053,0.0005038482,0.0878850001,0.0003977574,0.5936806576,0.0005314278,80,96
1.0000000000,contrastive_mechanism_memory,4,0.5630208333,0.0119242352,0.5034877636,0.0121035601,0.5558466375,0.0008390121,0.1801170692,0.0006368923,0.5347885951,0.0029698290,0.0924227323,0.0004531399,0.2749809708,0.0004285132,0.1578803734,0.0005118929,0.0880377206,0.0003902743,0.5936939068,0.0005107080,80,96
1.0000000000,contrastive_mechanism_memory,5,0.5492187500,0.0142388429,0.4894610697,0.0144104412,0.5556550125,0.0008768030,0.1801002567,0.0006637534,0.5351158210,0.0029520429,0.0927289430,0.0004641445,0.2752301500,0.0004616048,0.1579523268,0.0005197103,0.0881114016,0.0003807278,0.5938662356,0.0004975505,80,96
1.0000000000,contrastive_mechanism_memory,6,0.5661458333,0.0117638571,0.5068824086,0.0120643941,0.5559886500,0.0008895850,0.1795831942,0.0006678406,0.5349352932,0.0028532795,0.0923719736,0.0004247222,0.2749740833,0.0004022969,0.1581109585,0.0005224814,0.0881020411,0.0003723602,0.5939105003,0.0005172075,80,96
1.0000000000,contrastive_mechanism_memory,7,0.5595052083,0.0117867870,0.4999718122,0.0118488789,0.5554468500,0.0009347680,0.1796914442,0.0006658202,0.5349079670,0.0028250315,0.0924829948,0.0004356371,0.2751980396,0.0004462340,0.1580948716,0.0005199143,0.0880276481,0.0003580049,0.5939472613,0.0005310198,80,96
1.0000000000,contrastive_mechanism_memory,8,0.5600260417,0.0115153459,0.5005481367,0.0117644498,0.5556054000,0.0009325370,0.1799247567,0.0006542683,0.5348762635,0.0028021923,0.0924738642,0.0004361217,0.2750215854,0.0004477244,0.1577843413,0.0005304656,0.0880302936,0.0003527447,0.5939324966,0.0005084901,80,96
