split,regime,task,seed,episodes,mismatch,success_rate,utility,mechanism_precision,incompatible_retrieval_rate,recovery_success,damage_rate,query_cost,regret,calibration_error,retrieval_coverage,ablation
combined_stress,compound_mechanism_shift,cloth_slide_over_edge,2,96,0.5602400000,0.6979166667,0.6834962243,0.5725086000,0.1679707872,0.5773235424,0.0863364551,0.2157623667,0.1467484617,0.0843891726,0.6256424408,minus_active_disambiguation
combined_stress,compound_mechanism_shift,cloth_slide_over_edge,3,96,0.5602400000,0.5833333333,0.5667276338,0.5733696000,0.1685807872,0.5641491924,0.0827986551,0.2177235333,0.1474930500,0.0847739326,0.6261627208,minus_active_disambiguation
combined_stress,compound_mechanism_shift,cloth_slide_over_edge,4,96,0.5602400000,0.5937500000,0.5768695461,0.5742306000,0.1691907872,0.5649818424,0.0830138551,0.2179347000,0.1479855123,0.0851586926,0.6266830008,minus_active_disambiguation
combined_stress,compound_mechanism_shift,cloth_slide_over_edge,5,96,0.5602400000,0.6354166667,0.6187477084,0.5750916000,0.1698007872,0.5658144924,0.0826665551,0.2177083667,0.1484779746,0.0855434526,0.6272032808,minus_active_disambiguation
combined_stress,compound_mechanism_shift,cloth_slide_over_edge,6,96,0.5602400000,0.5729166667,0.5548383707,0.5759526000,0.1704107872,0.5666471424,0.0841942551,0.2189403667,0.1489704369,0.0859282126,0.6277235608,minus_active_disambiguation
combined_stress,compound_mechanism_shift,cloth_slide_over_edge,7,96,0.5602400000,0.7083333333,0.6970539841,0.5768136000,0.1610157872,0.5678299674,0.0814591051,0.2174015333,0.1490063710,0.0861528926,0.6288441408,minus_active_disambiguation
combined_stress,compound_mechanism_shift,cloth_slide_over_edge,8,96,0.5602400000,0.6145833333,0.6014083964,0.5776746000,0.1616257872,0.5686626174,0.0835493051,0.2190710333,0.1494988333,0.0865376526,0.6293644208,minus_active_disambiguation
combined_stress,compound_mechanism_shift,cloth_slide_over_edge,9,96,0.5602400000,0.6979166667,0.6856015587,0.5785356000,0.1622357872,0.5694952674,0.0824520051,0.2182613667,0.1499912956,0.0869224126,0.6298847008,minus_active_disambiguation
combined_stress,source_matched,twist_lid_with_force_limit,0,96,0.3446800000,0.6770833333,0.6961705626,0.6020442000,0.1383179504,0.5506445117,0.0613607565,0.2068032333,0.1287979066,0.0764305672,0.6496684590,minus_active_disambiguation
combined_stress,source_matched,twist_lid_with_force_limit,1,96,0.3446800000,0.7291666667,0.7486457765,0.6028702000,0.1389029504,0.5514430367,0.0608092065,0.2064160667,0.1292698581,0.0767999272,0.6501674390,minus_active_disambiguation
combined_stress,source_matched,twist_lid_with_force_limit,2,96,0.3446800000,0.7604166667,0.7799634903,0.6036962000,0.1394879504,0.5522415617,0.0606326565,0.2063205667,0.1297418097,0.0771692872,0.6506664190,minus_active_disambiguation
combined_stress,source_matched,twist_lid_with_force_limit,3,96,0.3446800000,0.6875000000,0.7054937042,0.6045222000,0.1400729504,0.5530400867,0.0623311065,0.2076834000,0.1302137612,0.0775386472,0.6511653990,minus_active_disambiguation
combined_stress,source_matched,twist_lid_with_force_limit,4,96,0.3446800000,0.7395833333,0.7579689180,0.6053482000,0.1406579504,0.5538386117,0.0617795565,0.2072962333,0.1306857128,0.0779080072,0.6516643790,minus_active_disambiguation
combined_stress,source_matched,twist_lid_with_force_limit,5,96,0.3446800000,0.7500000000,0.7645618291,0.6061742000,0.1412429504,0.5406301367,0.0619780065,0.2074924000,0.1314097903,0.0782773672,0.6521633590,minus_active_disambiguation
combined_stress,source_matched,twist_lid_with_force_limit,6,96,0.3446800000,0.7291666667,0.7450668330,0.6070002000,0.1418279504,0.5414286617,0.0627389565,0.2081260667,0.1238777419,0.0786467272,0.6526623390,minus_active_disambiguation
combined_stress,source_matched,twist_lid_with_force_limit,7,96,0.3446800000,0.6770833333,0.6897935668,0.5938192000,0.1424129504,0.5422271867,0.0640624065,0.2091972333,0.1243496934,0.0790160872,0.6520407590,minus_active_disambiguation
combined_stress,source_matched,twist_lid_with_force_limit,8,96,0.3446800000,0.7291666667,0.7422687806,0.5946452000,0.1429979504,0.5430257117,0.0635108565,0.2088100667,0.1248216450,0.0733824472,0.6525397390,minus_active_disambiguation
combined_stress,source_matched,twist_lid_with_force_limit,9,96,0.3446800000,0.6354166667,0.6517701956,0.5954712000,0.1335779504,0.5441744117,0.0648839565,0.2104645667,0.1248370684,0.0735917272,0.6536390190,minus_active_disambiguation
combined_stress,friction_mismatch,twist_lid_with_force_limit,0,96,0.4094800000,0.6770833333,0.6787175426,0.5876072000,0.1488994944,0.5365445577,0.0669864646,0.2133162333,0.1347798752,0.0774896719,0.6434826063,minus_active_disambiguation
combined_stress,friction_mismatch,twist_lid_with_force_limit,1,96,0.4094800000,0.7395833333,0.7417605255,0.5884542000,0.1494994944,0.5373635577,0.0662574646,0.2127922333,0.1352641332,0.0778682719,0.6439943663,minus_active_disambiguation
combined_stress,friction_mismatch,twist_lid_with_force_limit,2,96,0.4094800000,0.7708333333,0.7730672585,0.5893012000,0.1500994944,0.5381825577,0.0660909646,0.2127057333,0.1357483912,0.0782468719,0.6445061263,minus_active_disambiguation
combined_stress,friction_mismatch,twist_lid_with_force_limit,3,96,0.4094800000,0.7708333333,0.7726377414,0.5901482000,0.1506994944,0.5390015577,0.0664869646,0.2130567333,0.1362326492,0.0786254719,0.6450178863,minus_active_disambiguation
combined_stress,friction_mismatch,twist_lid_with_force_limit,4,96,0.4094800000,0.6250000000,0.6312754454,0.5909952000,0.1412944944,0.5401707327,0.0688076146,0.2094464000,0.1362603791,0.0788439919,0.6461299463,minus_active_disambiguation
combined_stress,friction_mismatch,twist_lid_with_force_limit,5,96,0.4094800000,0.7708333333,0.7789484283,0.5918422000,0.1418944944,0.5409897327,0.0665786146,0.2077557333,0.1367446371,0.0792225919,0.6466417063,minus_active_disambiguation
combined_stress,friction_mismatch,twist_lid_with_force_limit,6,96,0.4094800000,0.7500000000,0.7573614112,0.5926892000,0.1424944944,0.5418087327,0.0673496146,0.2083984000,0.1372288951,0.0796011919,0.6471534663,minus_active_disambiguation
combined_stress,friction_mismatch,twist_lid_with_force_limit,7,96,0.4094800000,0.7083333333,0.7166979341,0.5935362000,0.1430944944,0.5426277327,0.0684956146,0.2093327333,0.1297091531,0.0799797919,0.6396612263,minus_active_disambiguation
combined_stress,friction_mismatch,twist_lid_with_force_limit,8,96,0.4094800000,0.7187500000,0.7268471671,0.5943832000,0.1436944944,0.5434467327,0.0687041146,0.2095379000,0.1301934111,0.0803583919,0.6401729863,minus_active_disambiguation
combined_stress,friction_mismatch,twist_lid_with_force_limit,9,96,0.4094800000,0.7083333333,0.7158389000,0.5952302000,0.1442944944,0.5442657327,0.0692876146,0.2100347333,0.1306776691,0.0807369919,0.6406847463,minus_active_disambiguation
combined_stress,support_topology_shift,twist_lid_with_force_limit,0,96,0.4382800000,0.7604166667,0.7631002287,0.5925522000,0.1457129584,0.5389944865,0.0722844071,0.2091585667,0.1344883824,0.0796154873,0.6433813985,minus_active_disambiguation
combined_stress,support_topology_shift,twist_lid_with_force_limit,1,96,0.4382800000,0.6979166667,0.6991799100,0.5934342000,0.1463379584,0.5398476115,0.0738221571,0.2103995667,0.1349931511,0.0800094873,0.6439144585,minus_active_disambiguation
combined_stress,support_topology_shift,twist_lid_with_force_limit,2,96,0.4382800000,0.6979166667,0.6987320914,0.5943162000,0.1469629584,0.5407007365,0.0742349071,0.2107655667,0.1354979199,0.0804034873,0.6444475185,minus_active_disambiguation
combined_stress,support_topology_shift,twist_lid_with_force_limit,3,96,0.4382800000,0.6041666667,0.6066773228,0.5951982000,0.1475879584,0.5415538615,0.0703321571,0.2124440667,0.1360026886,0.0807974873,0.6369765785,minus_active_disambiguation
combined_stress,support_topology_shift,twist_lid_with_force_limit,4,96,0.4382800000,0.6875000000,0.6908595042,0.5960802000,0.1482129584,0.5424069865,0.0692449071,0.2116434000,0.1365074574,0.0811914873,0.6375096385,minus_active_disambiguation
combined_stress,support_topology_shift,twist_lid_with_force_limit,5,96,0.4382800000,0.7083333333,0.7115691855,0.5969622000,0.1488379584,0.5432601115,0.0692826571,0.2117177333,0.1370122261,0.0815854873,0.6380426985,minus_active_disambiguation
combined_stress,support_topology_shift,twist_lid_with_force_limit,6,96,0.4382800000,0.6979166667,0.7005426169,0.5978442000,0.1494629584,0.5441132365,0.0698829071,0.2122295667,0.1375169949,0.0819794873,0.6385757585,minus_active_disambiguation
combined_stress,support_topology_shift,twist_lid_with_force_limit,7,96,0.4382800000,0.6875000000,0.6875550683,0.5847192000,0.1500879584,0.5449663615,0.0704831571,0.2127414000,0.1380217636,0.0823734873,0.6379882585,minus_active_disambiguation
combined_stress,support_topology_shift,twist_lid_with_force_limit,8,96,0.4382800000,0.6458333333,0.6447922497,0.5856012000,0.1507129584,0.5458194865,0.0716459071,0.2136907333,0.1385265324,0.0767644873,0.6385213185,minus_active_disambiguation
combined_stress,support_topology_shift,twist_lid_with_force_limit,9,96,0.4382800000,0.7083333333,0.7078169310,0.5864832000,0.1513379584,0.5466726115,0.0709336571,0.2131817333,0.1390313011,0.0771584873,0.6390543785,minus_active_disambiguation
combined_stress,compliance_shift,twist_lid_with_force_limit,0,96,0.4562800000,0.7083333333,0.7029317691,0.5836972000,0.1553119984,0.5352655201,0.0716218399,0.2099777333,0.1410754606,0.0787610720,0.6388930561,minus_active_disambiguation
combined_stress,compliance_shift,twist_lid_with_force_limit,1,96,0.4562800000,0.7187500000,0.7130846623,0.5845372000,0.1559069984,0.5360776951,0.0718269899,0.2101799000,0.1415556164,0.0791365920,0.6394005561,minus_active_disambiguation
combined_stress,compliance_shift,twist_lid_with_force_limit,2,96,0.4562800000,0.6770833333,0.6703438055,0.5853772000,0.1565019984,0.5368898701,0.0729696399,0.2111112333,0.1420357723,0.0795121120,0.6399080561,minus_active_disambiguation
combined_stress,compliance_shift,twist_lid_with_force_limit,3,96,0.4562800000,0.7083333333,0.7088639398,0.5862172000,0.1470919984,0.5380522201,0.0720994399,0.2110217333,0.1340554000,0.0797275520,0.6410158561,minus_active_disambiguation
combined_stress,compliance_shift,twist_lid_with_force_limit,4,96,0.4562800000,0.7187500000,0.7190168330,0.5870572000,0.1476869984,0.5388643951,0.0723045899,0.2112239000,0.1345355558,0.0801030720,0.6415233561,minus_active_disambiguation
combined_stress,compliance_shift,twist_lid_with_force_limit,5,96,0.4562800000,0.7187500000,0.7185909763,0.5878972000,0.1482819984,0.5396765701,0.0726972399,0.2115719000,0.1350157117,0.0804785920,0.6420308561,minus_active_disambiguation
combined_stress,compliance_shift,twist_lid_with_force_limit,6,96,0.4562800000,0.6250000000,0.6229563695,0.5887372000,0.1488769984,0.5404887451,0.0747773899,0.2132324000,0.1354958675,0.0808541120,0.6345343561,minus_active_disambiguation
combined_stress,compliance_shift,twist_lid_with_force_limit,7,96,0.4562800000,0.6562500000,0.6542667627,0.5895772000,0.1494719984,0.5413009201,0.0746075399,0.2131429000,0.1359760234,0.0812296320,0.6350418561,minus_active_disambiguation
combined_stress,compliance_shift,twist_lid_with_force_limit,8,96,0.4562800000,0.7083333333,0.7067346560,0.5904172000,0.1500669984,0.5421130951,0.0740626899,0.2127617333,0.1364561792,0.0816051520,0.6355493561,minus_active_disambiguation
combined_stress,compliance_shift,twist_lid_with_force_limit,9,96,0.4562800000,0.5937500000,0.5899425492,0.5912572000,0.1506619984,0.5429252701,0.0765178399,0.2147139000,0.1369363351,0.0819806720,0.6360568561,minus_active_disambiguation
combined_stress,occluded_contact_shift,twist_lid_with_force_limit,0,96,0.4778800000,0.6458333333,0.6352813157,0.5844612000,0.1583358464,0.5331474854,0.0778585092,0.2114797333,0.1376696584,0.0788460535,0.6361047452,minus_active_disambiguation
combined_stress,occluded_contact_shift,twist_lid_with_force_limit,1,96,0.4778800000,0.7500000000,0.7406209971,0.5853432000,0.1589608464,0.5340006104,0.0763962592,0.2103874000,0.1381744271,0.0792400535,0.6366378052,minus_active_disambiguation
combined_stress,occluded_contact_shift,twist_lid_with_force_limit,2,96,0.4778800000,0.6875000000,0.6767006785,0.5862252000,0.1595858464,0.5348537354,0.0779340092,0.2116284000,0.1386791959,0.0796340535,0.6371708652,minus_active_disambiguation
combined_stress,occluded_contact_shift,twist_lid_with_force_limit,3,96,0.4778800000,0.6250000000,0.6179090609,0.5871072000,0.1502058464,0.5360570354,0.0787714092,0.2128694000,0.1387274365,0.0798679735,0.6383042252,minus_active_disambiguation
combined_stress,occluded_contact_shift,twist_lid_with_force_limit,4,96,0.4778800000,0.6979166667,0.6915124923,0.5879892000,0.1508308464,0.5369101604,0.0778716592,0.2122145667,0.1392322052,0.0802619735,0.6388372852,minus_active_disambiguation
combined_stress,occluded_contact_shift,twist_lid_with_force_limit,5,96,0.4778800000,0.6250000000,0.6206152237,0.5888712000,0.1514558464,0.5377632854,0.0735939092,0.2136014000,0.1397369740,0.0806559735,0.6393703452,minus_active_disambiguation
combined_stress,occluded_contact_shift,twist_lid_with_force_limit,6,96,0.4778800000,0.6562500000,0.6519036551,0.5897532000,0.1520808464,0.5386164104,0.0734441592,0.2135299000,0.1402417427,0.0810499735,0.6318994052,minus_active_disambiguation
combined_stress,occluded_contact_shift,twist_lid_with_force_limit,7,96,0.4778800000,0.6562500000,0.6514558364,0.5906352000,0.1527058464,0.5394695354,0.0738569092,0.2138959000,0.1407465115,0.0814439735,0.6324324652,minus_active_disambiguation
combined_stress,occluded_contact_shift,twist_lid_with_force_limit,8,96,0.4778800000,0.6875000000,0.6827442678,0.5915172000,0.1533308464,0.5403226604,0.0737071592,0.2138244000,0.1412512802,0.0818379735,0.6329655252,minus_active_disambiguation
combined_stress,occluded_contact_shift,twist_lid_with_force_limit,9,96,0.4778800000,0.6562500000,0.6505601992,0.5923992000,0.1539558464,0.5411757854,0.0746824092,0.2146279000,0.1417560490,0.0822319735,0.6334985852,minus_active_disambiguation
combined_stress,actuator_lag_shift,twist_lid_with_force_limit,0,96,0.4994800000,0.5416666667,0.5324587993,0.5921312000,0.1593196944,0.5443518507,0.0766823786,0.2165530667,0.1417802529,0.0812653951,0.6335593143,minus_active_disambiguation
combined_stress,actuator_lag_shift,twist_lid_with_force_limit,1,96,0.4994800000,0.6562500000,0.6464308919,0.5789782000,0.1599246944,0.5451776757,0.0750192286,0.2153029000,0.1422686131,0.0816470751,0.6329547743,minus_active_disambiguation
combined_stress,actuator_lag_shift,twist_lid_with_force_limit,2,96,0.4994800000,0.6979166667,0.6847454117,0.5798322000,0.1605296944,0.5319965007,0.0746685786,0.2150735667,0.1430090992,0.0820287551,0.6334707943,minus_active_disambiguation
combined_stress,actuator_lag_shift,twist_lid_with_force_limit,3,96,0.4994800000,0.6458333333,0.6314184843,0.5806862000,0.1611346944,0.5328223257,0.0760054286,0.2161567333,0.1434974594,0.0824104351,0.6339868143,minus_active_disambiguation
combined_stress,actuator_lag_shift,twist_lid_with_force_limit,4,96,0.4994800000,0.6458333333,0.6309853069,0.5815402000,0.1617396944,0.5336481507,0.0764047786,0.2165107333,0.1439858195,0.0827921151,0.6345028343,minus_active_disambiguation
combined_stress,actuator_lag_shift,twist_lid_with_force_limit,5,96,0.4994800000,0.6250000000,0.6093946296,0.5823942000,0.1623446944,0.5344739757,0.0771791286,0.2171564000,0.1444741797,0.0831737951,0.6350188543,minus_active_disambiguation
combined_stress,actuator_lag_shift,twist_lid_with_force_limit,6,96,0.4994800000,0.6562500000,0.6458264032,0.5832482000,0.1529446944,0.5356499757,0.0763156286,0.2170729000,0.1445060117,0.0833953951,0.6361351743,minus_active_disambiguation
combined_stress,actuator_lag_shift,twist_lid_with_force_limit,7,96,0.4994800000,0.6979166667,0.6897492459,0.5841022000,0.1535496944,0.5364758007,0.0759649786,0.2108405667,0.1449943718,0.0837770751,0.6366511943,minus_active_disambiguation
combined_stress,actuator_lag_shift,twist_lid_with_force_limit,8,96,0.4994800000,0.6250000000,0.6152648185,0.5849562000,0.1541546944,0.5373016257,0.0776768286,0.2122154000,0.1454827320,0.0841587551,0.6371672143,minus_active_disambiguation
combined_stress,actuator_lag_shift,twist_lid_with_force_limit,9,96,0.4994800000,0.5729166667,0.5619378911,0.5858102000,0.1547596944,0.5381274507,0.0790136786,0.2132985667,0.1459710921,0.0845404351,0.6296792343,minus_active_disambiguation
combined_stress,tool_geometry_shift,twist_lid_with_force_limit,0,96,0.5210800000,0.6562500000,0.6406309534,0.5773142000,0.1623335424,0.5434801660,0.0820048480,0.2144269000,0.1429035664,0.0835672167,0.6302371235,minus_active_disambiguation
combined_stress,tool_geometry_shift,twist_lid_with_force_limit,1,96,0.5210800000,0.6666666667,0.6472055629,0.5781752000,0.1629435424,0.5303058160,0.0822200480,0.2146380667,0.1436481547,0.0839519767,0.6307574035,minus_active_disambiguation
combined_stress,tool_geometry_shift,twist_lid_with_force_limit,2,96,0.5210800000,0.6979166667,0.6821067752,0.5790362000,0.1635535424,0.5311384660,0.0760572480,0.2145575667,0.1441406170,0.0843367367,0.6312776835,minus_active_disambiguation
combined_stress,tool_geometry_shift,twist_lid_with_force_limit,3,96,0.5210800000,0.6354166667,0.6181974375,0.5798972000,0.1641635424,0.5319711160,0.0775849480,0.2157895667,0.1446330793,0.0847214967,0.6317979635,minus_active_disambiguation
combined_stress,tool_geometry_shift,twist_lid_with_force_limit,4,96,0.5210800000,0.6562500000,0.6389180998,0.5807582000,0.1647735424,0.5328037660,0.0776126480,0.2158549000,0.1451255416,0.0851062567,0.6323182435,minus_active_disambiguation
combined_stress,tool_geometry_shift,twist_lid_with_force_limit,5,96,0.5210800000,0.6666666667,0.6541887132,0.5816192000,0.1553785424,0.5339865910,0.0771274980,0.2160660667,0.1451614758,0.0853309367,0.6334388235,minus_active_disambiguation
combined_stress,tool_geometry_shift,twist_lid_with_force_limit,6,96,0.5210800000,0.6250000000,0.6114368755,0.5824802000,0.1559885424,0.5348192410,0.0782801980,0.2170064000,0.1456539381,0.0857156967,0.6339591035,minus_active_disambiguation
combined_stress,tool_geometry_shift,twist_lid_with_force_limit,7,96,0.5210800000,0.6770833333,0.6638937878,0.5833412000,0.1565985424,0.5356518910,0.0777453980,0.2166342333,0.1461464004,0.0800974567,0.6344793835,minus_active_disambiguation
combined_stress,tool_geometry_shift,twist_lid_with_force_limit,8,96,0.5210800000,0.7395833333,0.7269294501,0.5842022000,0.1572085424,0.5364845410,0.0770230980,0.2161162333,0.1466388627,0.0804822167,0.6269956635,minus_active_disambiguation
combined_stress,tool_geometry_shift,twist_lid_with_force_limit,9,96,0.5210800000,0.7083333333,0.6947563624,0.5850632000,0.1578185424,0.5373171910,0.0779882980,0.2169107333,0.1471313250,0.0808669767,0.6275159435,minus_active_disambiguation
combined_stress,compound_mechanism_shift,twist_lid_with_force_limit,0,96,0.5534800000,0.6770833333,0.6506569991,0.5788292000,0.1689268144,0.5295246015,0.0841383770,0.2174892333,0.1515274638,0.0841431090,0.6278467271,minus_active_disambiguation
combined_stress,compound_mechanism_shift,twist_lid_with_force_limit,1,96,0.5534800000,0.6458333333,0.6205466499,0.5797252000,0.1695618144,0.5303913765,0.0851203270,0.2182987333,0.1440364369,0.0845432690,0.6283883071,minus_active_disambiguation
combined_stress,compound_mechanism_shift,twist_lid_with_force_limit,2,96,0.5534800000,0.7083333333,0.6835640106,0.5806212000,0.1701968144,0.5312581515,0.0844147770,0.2177957333,0.1445494099,0.0849434290,0.6289298871,minus_active_disambiguation
combined_stress,compound_mechanism_shift,twist_lid_with_force_limit,3,96,0.5534800000,0.7187500000,0.6988163224,0.5815172000,0.1608268144,0.5324751015,0.0839463770,0.2180219000,0.1446058548,0.0851835090,0.6300717671,minus_active_disambiguation
combined_stress,compound_mechanism_shift,twist_lid_with_force_limit,4,96,0.5534800000,0.6562500000,0.6369297032,0.5824132000,0.1614618144,0.5333418765,0.0854908270,0.2132659000,0.1451188279,0.0855836690,0.6306133471,minus_active_disambiguation
combined_stress,compound_mechanism_shift,twist_lid_with_force_limit,5,96,0.5534800000,0.6458333333,0.6258958139,0.5833092000,0.1620968144,0.5342086515,0.0860977770,0.2137837333,0.1456318009,0.0859838290,0.6311549271,minus_active_disambiguation
combined_stress,compound_mechanism_shift,twist_lid_with_force_limit,6,96,0.5534800000,0.6562500000,0.6360194247,0.5842052000,0.1627318144,0.5350754265,0.0863297270,0.2140099000,0.1461447740,0.0863839890,0.6236925071,minus_active_disambiguation
combined_stress,compound_mechanism_shift,twist_lid_with_force_limit,7,96,0.5534800000,0.6041666667,0.5826705355,0.5851012000,0.1633668144,0.5359422015,0.0876866770,0.2151110667,0.1466577470,0.0867841490,0.6242340871,minus_active_disambiguation
combined_stress,compound_mechanism_shift,twist_lid_with_force_limit,8,96,0.5534800000,0.6250000000,0.6069746962,0.5859972000,0.1640018144,0.5368089765,0.0817281270,0.2151914000,0.1471707201,0.0811813090,0.6247756671,minus_active_disambiguation
combined_stress,compound_mechanism_shift,twist_lid_with_force_limit,9,96,0.5534800000,0.6770833333,0.6574523270,0.5728862000,0.1646368144,0.5376757515,0.0812100770,0.2148342333,0.1476836931,0.0815814690,0.6241966871,minus_active_disambiguation
combined_stress,source_matched,snap_fit_latch_release,0,96,0.3488400000,0.7187500000,0.7390372783,0.6036496000,0.1422603952,0.5574632062,0.0599537277,0.2068367000,0.1279829801,0.0745884063,0.6521043443,minus_active_disambiguation
combined_stress,source_matched,snap_fit_latch_release,1,96,0.3488400000,0.6770833333,0.6963183834,0.6044476000,0.1428253952,0.5582344312,0.0610762777,0.2077500333,0.1284385230,0.0749454463,0.6525862843,minus_active_disambiguation
combined_stress,source_matched,snap_fit_latch_release,2,96,0.3488400000,0.6562500000,0.6798856895,0.6052456000,0.1333853952,0.5593558312,0.0611234777,0.2083717000,0.1284375378,0.0751424063,0.6536685243,minus_active_disambiguation
combined_stress,source_matched,snap_fit_latch_release,3,96,0.3488400000,0.6875000000,0.7112180446,0.6060436000,0.1339503952,0.5601270562,0.0609335277,0.2082642000,0.1288930808,0.0754994463,0.6541504643,minus_active_disambiguation
combined_stress,source_matched,snap_fit_latch_release,4,96,0.3488400000,0.6354166667,0.6579203997,0.6068416000,0.1345153952,0.5608982812,0.0622435777,0.2093233667,0.1293486237,0.0758564863,0.6546324043,minus_active_disambiguation
combined_stress,source_matched,snap_fit_latch_release,5,96,0.3488400000,0.6979166667,0.7190280248,0.5936326000,0.1350803952,0.5616695062,0.0614911277,0.2087783667,0.1298041667,0.0762135263,0.6539937843,minus_active_disambiguation
combined_stress,source_matched,snap_fit_latch_release,6,96,0.3488400000,0.6979166667,0.7186241299,0.5944306000,0.1356453952,0.5624407312,0.0618636777,0.2091083667,0.1302597096,0.0765705663,0.6464717243,minus_active_disambiguation
combined_stress,source_matched,snap_fit_latch_release,7,96,0.3488400000,0.6770833333,0.6970627349,0.5952286000,0.1362103952,0.5632119562,0.0626112277,0.2097300333,0.1307152526,0.0769276063,0.6469536643,minus_active_disambiguation
combined_stress,source_matched,snap_fit_latch_release,8,96,0.3488400000,0.6250000000,0.6437650900,0.5960266000,0.1367753952,0.5639831812,0.0639212777,0.2107892000,0.1311707955,0.0772846463,0.6474356043,minus_active_disambiguation
combined_stress,source_matched,snap_fit_latch_release,9,96,0.3488400000,0.7083333333,0.7300722351,0.5968246000,0.1373403952,0.5647544062,0.0627938277,0.2099525333,0.1236223385,0.0776416863,0.6479175443,minus_active_disambiguation
combined_stress,friction_mismatch,snap_fit_latch_release,0,96,0.4136400000,0.6666666667,0.6773191941,0.5932446000,0.1457169392,0.5616516271,0.0677461857,0.2098038667,0.1356191330,0.0772615110,0.6409685516,minus_active_disambiguation
combined_stress,friction_mismatch,snap_fit_latch_release,1,96,0.4136400000,0.7291666667,0.7403768183,0.5940636000,0.1462969392,0.5624433271,0.0670037857,0.2092678667,0.1360869824,0.0776277910,0.6414632716,minus_active_disambiguation
combined_stress,friction_mismatch,snap_fit_latch_release,2,96,0.4136400000,0.6666666667,0.6764894424,0.5948826000,0.1468769392,0.5632350271,0.0685113857,0.2104818667,0.1365548318,0.0779940710,0.6419579916,minus_active_disambiguation
combined_stress,friction_mismatch,snap_fit_latch_release,3,96,0.4136400000,0.6979166667,0.7078108166,0.5957016000,0.1474569392,0.5640267271,0.0683314857,0.2103833667,0.1370226812,0.0783603510,0.6424527116,minus_active_disambiguation
combined_stress,friction_mismatch,snap_fit_latch_release,4,96,0.4136400000,0.6145833333,0.6227659407,0.5965206000,0.1480369392,0.5648184271,0.0702140857,0.2118890333,0.1374905306,0.0787266310,0.6429474316,minus_active_disambiguation
combined_stress,friction_mismatch,snap_fit_latch_release,5,96,0.4136400000,0.6666666667,0.6773258549,0.5973396000,0.1486169392,0.5656101271,0.0696591857,0.2114988667,0.1299543800,0.0790929110,0.6434421516,minus_active_disambiguation
combined_stress,friction_mismatch,snap_fit_latch_release,6,96,0.4136400000,0.6458333333,0.6521861763,0.5981586000,0.1491969392,0.5523948271,0.0704167857,0.2121295333,0.1306743554,0.0794591910,0.6439368716,minus_active_disambiguation
combined_stress,friction_mismatch,snap_fit_latch_release,7,96,0.4136400000,0.6875000000,0.6940863005,0.5989776000,0.1497769392,0.5531865271,0.0700493857,0.2118852000,0.1311422048,0.0798254710,0.6444315916,minus_active_disambiguation
combined_stress,friction_mismatch,snap_fit_latch_release,8,96,0.4136400000,0.7395833333,0.7465651746,0.5997966000,0.1503569392,0.5539782271,0.0694944857,0.2114950333,0.1316100542,0.0801917510,0.6449263116,minus_active_disambiguation
combined_stress,friction_mismatch,snap_fit_latch_release,9,96,0.4136400000,0.7500000000,0.7567290488,0.6006156000,0.1509369392,0.5547699271,0.0696895857,0.2116882000,0.1320779036,0.0805580310,0.6454210316,minus_active_disambiguation
combined_stress,support_topology_shift,snap_fit_latch_release,0,96,0.4424400000,0.7291666667,0.7347436147,0.5955716000,0.1506654032,0.5611988309,0.0728665782,0.2108188667,0.1342499642,0.0783954865,0.6386738038,minus_active_disambiguation
combined_stress,support_topology_shift,snap_fit_latch_release,1,96,0.4424400000,0.6145833333,0.6179441873,0.5964256000,0.1512704032,0.5620246559,0.0753284282,0.2127770333,0.1347383243,0.0787771665,0.6391898238,minus_active_disambiguation
combined_stress,support_topology_shift,snap_fit_latch_release,2,96,0.4424400000,0.6979166667,0.7021410099,0.5972796000,0.1518754032,0.5628504809,0.0742277782,0.2119643667,0.1352266845,0.0791588465,0.6397058438,minus_active_disambiguation
combined_stress,support_topology_shift,snap_fit_latch_release,3,96,0.4424400000,0.6979166667,0.6997468525,0.5841266000,0.1524804032,0.5636763059,0.0746271282,0.2123183667,0.1357150446,0.0795405265,0.6391013038,minus_active_disambiguation
combined_stress,support_topology_shift,snap_fit_latch_release,4,96,0.4424400000,0.6666666667,0.6711792251,0.5849806000,0.1530854032,0.5645021309,0.0695859782,0.2131098667,0.1362034048,0.0799222065,0.6396173238,minus_active_disambiguation
combined_stress,support_topology_shift,snap_fit_latch_release,5,96,0.4424400000,0.5937500000,0.5931274950,0.5858346000,0.1536904032,0.5513209559,0.0712978282,0.2144847000,0.1369438909,0.0803038865,0.6401333438,minus_active_disambiguation
combined_stress,support_topology_shift,snap_fit_latch_release,6,96,0.4424400000,0.6458333333,0.6455880676,0.5866886000,0.1542954032,0.5521467809,0.0707596782,0.2141095333,0.1374322511,0.0806855665,0.6406493638,minus_active_disambiguation
combined_stress,support_topology_shift,snap_fit_latch_release,7,96,0.4424400000,0.6979166667,0.6980486402,0.5875426000,0.1549004032,0.5529726059,0.0702215282,0.2137343667,0.1379206112,0.0810672465,0.6411653838,minus_active_disambiguation
combined_stress,support_topology_shift,snap_fit_latch_release,8,96,0.4424400000,0.6666666667,0.6710079139,0.5883966000,0.1455004032,0.5541486059,0.0704830282,0.2145258667,0.1379524432,0.0812888465,0.6422817038,minus_active_disambiguation
